"source","target","sectionlength"
"UKN3121","UKN3074","6.074"
"UKN7222","UKN1912","0.463"
"UKN1912","UKN3121","3.927"
"UKN3103","UKN8438","1.069"
"UKN1425","UKN4876","0.307"
"UKN1425","UKN8268","0.572"
"UKN7836","UKN7834","1.072"
"UKN7836","UKN7103","18.532"
"UKN5153","UKN2651","0.404"
"UKN1434","UKN5153","0.488"
"UKN1397","UKN5425","0.206"
"UKN1397","UKN3239","6.587"
"UKN2636","UKN8530","3.652"
"UKN1790","UKN8529","5.667"
"UKN8530","UKN2242","4.509"
"UKN1419","UKN1721","16.748"
"UKN4949","UKN1397","13.803"
"UKN3239","UKN1790","7.24"
"UKN1721","UKN2636","5.07"
"UKN2242","UKN4949","1.757"
"UKN1455","UKN4462","17.516"
"UKN7033","UKN7285","0.336"
"UKN7034","UKN7033","0.226"
"UKN4462","UKN7034","18.992"
"UKN2307","UKN4395","0.738"
"UKN4395","UKN7257","22.084"
"UKN7257","UKN7474","2.544"
"UKN2601","UKN1053","0.444"
"UKN7363","UKN7360","1.495"
"UKN1053","UKN2020","1.091"
"UKN1620","UKN1662","4.718"
"UKN7360","UKN7501","0.485"
"UKN2020","UKN1097","2.664"
"UKN2447","UKN2672","2.333"
"UKN1662","UKN2586","4.64"
"UKN1986","UKN7502","1.291"
"UKN2586","UKN7358","7.206"
"UKN2556","UKN2305","4.186"
"UKN2772","UKN2447","3.15"
"UKN1097","UKN2556","2.939"
"UKN2305","UKN2772","4.407"
"UKN7502","UKN1620","3.32"
"UKN7501","UKN1986","0.301"
"UKN2672","UKN7363","0.452"
"UKN2672","UKN5201","0.605"
"UKN1445","UKN7185","0.514"
"UKN1458","UKN4759","0.698"
"UKN1434","UKN7301","0.449"
"UKN1518","UKN2535","7.952"
"UKN8170","UKN1518","0.419"
"UKN2133","UKN8272","1.486"
"UKN8272","UKN1861","0.375"
"UKN2061","UKN7503","1.264"
"UKN7136","UKN7137","1.831"
"UKN1018","UKN7135","3.546"
"UKN7500","UKN3457","10.479"
"UKN7503","UKN1018","3.055"
"UKN3457","UKN2061","6.906"
"UKN7135","UKN7136","0.288"
"UKN7137","UKN7372","6.959"
"UKN7372","UKN3336","2.596"
"UKN3336","UKN5190","0.53"
"UKN3336","UKN4753","0.222"
"UKN3336","UKN4754","2.05"
"UKN4754","UKN7560","3.366"
"UKN7560","UKN7633","3.854"
"UKN4013","UKN7401","0.5"
"UKN5128","UKN4013","1.263"
"UKN4746","UKN4920","0.402"
"UKN7633","UKN7154","3.016"
"UKN7513","UKN2816","2.625"
"UKN2816","UKN5086","0.095"
"UKN2816","UKN5192","0.848"
"UKN3435","UKN1813","13.484"
"UKN4920","UKN7513","1.765"
"UKN1813","UKN7161","2.142"
"UKN7154","UKN7398","3.244"
"UKN7401","UKN3435","0.337"
"UKN7161","UKN2358","2.205"
"UKN2358","UKN4746","1.636"
"UKN7398","UKN5128","1.239"
"UKN2816","UKN2314","33.872"
"UKN2314","UKN5088","0.338"
"UKN2314","UKN7180","3.044"
"UKN7416","UKN5162","1.059"
"UKN4377","UKN5029","15.266"
"UKN7182","UKN1445","5.043"
"UKN2704","UKN4378","11.896"
"UKN5028","UKN4377","4.319"
"UKN4378","UKN5027","9.075"
"UKN1440","UKN5178","0.201"
"UKN5027","UKN5092","9.031"
"UKN5162","UKN1440","1.097"
"UKN1445","UKN2704","20.62"
"UKN5092","UKN5028","2.062"
"UKN5029","UKN7416","26.735"
"UKN7180","UKN7182","1.981"
"UKN8614","UKN8598","0.26"
"UKN5227","UKN8120","2.181"
"UKN8323","UKN5227","4.308"
"UKN8120","UKN4771","7.644"
"UKN4771","UKN4293","4.691"
"UKN4293","UKN4979","3.76"
"UKN4979","UKN7895","2.402"
"UKN7932","UKN7926","2.637"
"UKN7372","UKN5080","1.487"
"UKN7358","UKN2106","7.72"
"UKN1499","UKN7358","3.857"
"UKN1896","UKN7138","1.973"
"UKN2106","UKN1896","3.866"
"UKN2914","UKN7372","5.021"
"UKN7138","UKN2914","3.305"
"UKN5080","UKN3336","0.188"
"UKN7749","UKN8003","0.944"
"UKN7749","UKN4503","1.211"
"UKN3093","UKN3323","0.802"
"UKN8064","UKN3093","1.943"
"UKN1506","UKN4644","0.283"
"UKN3470","UKN2130","2.529"
"UKN3323","UKN3470","1.415"
"UKN2130","UKN1506","2.76"
"UKN1525","UKN8431","0.416"
"UKN7909","UKN4268","0.87"
"UKN8340","UKN8145","4.199"
"UKN8145","UKN7909","0.871"
"UKN7907","UKN8340","0.992"
"UKN4268","UKN7912","3.904"
"UKN2836","UKN8431","1.25"
"UKN7717","UKN5108","0.479"
"UKN5108","UKN1778","0.479"
"UKN7302","UKN2651","0.524"
"UKN7715","UKN7713","0.276"
"UKN7713","UKN1724","0.851"
"UKN7683","UKN7715","1.016"
"UKN5195","UKN7683","0.666"
"UKN2259","UKN2444","3.579"
"UKN7654","UKN2467","0.474"
"UKN2467","UKN1557","12.679"
"UKN1557","UKN2259","9.053"
"UKN1147","UKN3135","4.013"
"UKN3135","UKN7664","18.656"
"UKN5123","UKN3352","4.463"
"UKN4942","UKN3133","2.322"
"UKN2444","UKN4942","2.434"
"UKN2444","UKN5124","1.576"
"UKN7122","UKN5123","1.197"
"UKN3133","UKN5142","0.803"
"UKN3133","UKN7122","0.753"
"UKN7664","UKN7663","0.213"
"UKN3352","UKN1147","0.921"
"UKN1959","UKN4522","4.717"
"UKN7132","UKN2149","5.931"
"UKN2934","UKN7132","0.232"
"UKN3444","UKN2044","2.295"
"UKN7617","UKN3444","0.369"
"UKN1035","UKN4229","1.804"
"UKN5078","UKN1035","0.264"
"UKN2149","UKN1959","3.106"
"UKN7357","UKN2934","5.896"
"UKN2044","UKN1484","3.828"
"UKN4522","UKN4524","1.196"
"UKN7140","UKN7624","2.418"
"UKN1596","UKN7357","1.31"
"UKN1487","UKN5078","4.623"
"UKN4524","UKN1487","0.242"
"UKN4229","UKN7617","0.46"
"UKN1484","UKN7140","0.38"
"UKN3127","UKN5050","0.133"
"UKN3127","UKN4950","1.221"
"UKN7386","UKN5207","1.199"
"UKN7376","UKN3127","0.422"
"UKN2096","UKN2355","2.298"
"UKN1078","UKN5191","0.522"
"UKN1078","UKN2483","0.996"
"UKN2355","UKN7386","0.868"
"UKN4294","UKN1078","0.224"
"UKN5207","UKN4294","1.12"
"UKN7624","UKN7376","0.411"
"UKN4950","UKN2096","1.333"
"UKN7468","UKN7719","0.742"
"UKN7878","UKN5344","3.636"
"UKN7368","UKN7665","1.393"
"UKN5344","UKN7368","6.923"
"UKN7878","UKN7877","0.596"
"UKN7877","UKN7364","5.163"
"UKN7364","UKN4973","0.631"
"UKN7442","UKN7640","0.73"
"UKN7689","UKN7219","0.724"
"UKN1596","UKN5187","1.998"
"UKN5187","UKN1499","31.368"
"UKN1499","UKN5172","0.097"
"UKN1499","UKN5173","0.365"
"UKN1872","UKN5188","6.808"
"UKN1282","UKN3282","4.277"
"UKN5188","UKN4987","5.542"
"UKN2402","UKN7359","4.539"
"UKN2813","UKN2875","5.723"
"UKN2397","UKN5174","0.274"
"UKN2397","UKN1562","1.416"
"UKN3282","UKN2874","2.725"
"UKN1554","UKN2397","6.633"
"UKN4987","UKN4981","4.633"
"UKN2874","UKN4986","6.11"
"UKN2875","UKN1009","6.955"
"UKN7131","UKN3009","9.505"
"UKN2152","UKN5175","0.271"
"UKN2401","UKN4983","11.98"
"UKN4986","UKN3306","0.384"
"UKN1562","UKN2745","7.07"
"UKN3009","UKN1872","7.48"
"UKN4981","UKN2813","5.425"
"UKN4200","UKN4453","1.535"
"UKN3306","UKN4984","3.354"
"UKN7359","UKN1282","10.539"
"UKN2745","UKN2401","4.331"
"UKN2745","UKN4985","0.015"
"UKN5173","UKN7131","2.29"
"UKN4983","UKN4200","2.915"
"UKN1009","UKN1554","9.892"
"UKN4453","UKN2402","1.027"
"UKN4598","UKN1570","1.297"
"UKN2082","UKN2712","1.752"
"UKN1606","UKN2082","2.304"
"UKN1570","UKN2581","0.939"
"UKN2581","UKN1606","1.234"
"UKN1724","UKN4598","1.219"
"UKN1724","UKN4779","0.333"
"UKN1583","UKN4224","5.367"
"UKN4224","UKN1582","0.727"
"UKN4904","UKN4905","1.268"
"UKN1194","UKN1216","2.657"
"UKN1582","UKN4904","1.641"
"UKN4905","UKN1194","1.358"
"UKN1216","UKN2677","2.821"
"UKN4162","UKN8555","0.138"
"UKN8614","UKN4162","0.329"
"UKN1534","UKN2955","3.327"
"UKN2955","UKN3000","2.617"
"UKN1118","UKN3079","0.57"
"UKN2866","UKN1534","1.005"
"UKN2559","UKN2866","0.774"
"UKN3000","UKN1118","2.231"
"UKN7298","UKN2559","1.273"
"UKN1547","UKN8514","2.323"
"UKN3353","UKN3233","3.165"
"UKN8508","UKN1522","7.085"
"UKN2199","UKN3461","4.077"
"UKN1978","UKN3353","3.394"
"UKN3461","UKN1047","2.794"
"UKN1522","UKN5391","0.344"
"UKN3233","UKN8508","0.544"
"UKN8514","UKN2199","0.505"
"UKN1047","UKN1978","4.902"
"UKN4755","UKN7148","0.465"
"UKN1659","UKN7680","0.244"
"UKN7680","UKN4755","0.327"
"UKN2483","UKN2482","0.989"
"UKN2482","UKN4729","0.073"
"UKN2482","UKN1659","0.587"
"UKN7433","UKN7432","2.064"
"UKN2789","UKN4343","0.315"
"UKN4343","UKN1941","2.381"
"UKN1941","UKN8160","1.311"
"UKN1456","UKN8160","1.229"
"UKN8495","UKN8552","0.535"
"UKN1421","UKN8405","0.366"
"UKN8405","UKN5416","0.915"
"UKN7473","UKN7588","2.141"
"UKN8438","UKN2248","0.807"
"UKN7082","UKN5171","17.091"
"UKN1499","UKN1125","1.159"
"UKN1430","UKN7504","4.323"
"UKN1125","UKN1430","6.681"
"UKN1350","UKN1349","0.998"
"UKN3070","UKN4451","0.601"
"UKN1764","UKN1350","1.624"
"UKN7504","UKN2160","0.726"
"UKN4451","UKN2798","0.399"
"UKN2798","UKN1186","1.075"
"UKN2160","UKN1764","0.873"
"UKN1349","UKN3070","1.122"
"UKN1186","UKN2891","1.64"
"UKN3385","UKN1604","3.044"
"UKN2990","UKN3385","2.641"
"UKN2095","UKN3283","1.366"
"UKN3413","UKN1574","0.637"
"UKN3283","UKN1242","0.401"
"UKN1242","UKN2873","0.792"
"UKN2873","UKN3413","0.566"
"UKN7309","UKN2095","0.284"
"UKN4759","UKN1458","0.808"
"UKN8606","UKN8618","0.725"
"UKN8606","UKN8592","0.705"
"UKN8592","UKN8491","0.865"
"UKN5107","UKN7455","0.198"
"UKN1453","UKN7212","0.859"
"UKN3147","UKN8614","0.485"
"UKN8311","UKN1425","0.486"
"UKN2779","UKN2977","0.628"
"UKN7442","UKN1463","0.699"
"UKN1940","UKN1610","0.716"
"UKN2588","UKN7442","0.366"
"UKN2515","UKN2782","0.779"
"UKN2322","UKN2779","0.843"
"UKN2977","UKN2515","1.064"
"UKN2781","UKN1940","0.694"
"UKN2782","UKN2781","0.521"
"UKN1610","UKN2588","0.942"
"UKN1463","UKN2322","1.074"
"UKN8513","UKN2199","0.397"
"UKN3312","UKN8152","0.981"
"UKN5173","UKN1499","0.297"
"UKN4273","UKN4440","0.159"
"UKN4279","UKN4273","0.347"
"UKN4440","UKN2902","1.462"
"UKN2902","UKN7253","3.073"
"UKN1733","UKN1732","2.522"
"UKN2211","UKN4279","0.225"
"UKN7253","UKN1733","0.554"
"UKN1585","UKN7252","0.535"
"UKN5111","UKN1585","5.808"
"UKN1732","UKN5111","0.643"
"UKN7252","UKN7471","1.59"
"UKN1946","UKN7607","1.05"
"UKN7473","UKN7588","2.076"
"UKN7588","UKN1946","2.122"
"UKN7471","UKN2421","1.329"
"UKN2421","UKN1432","3.415"
"UKN1432","UKN7473","3.592"
"UKN3047","UKN2250","1.407"
"UKN3136","UKN5362","0.301"
"UKN3136","UKN2665","2.929"
"UKN2048","UKN3136","1.635"
"UKN2048","UKN5452","0.549"
"UKN2834","UKN5387","0.293"
"UKN5387","UKN2244","1.036"
"UKN2261","UKN2834","1.098"
"UKN3440","UKN4909","0.513"
"UKN3440","UKN2048","1.134"
"UKN3440","UKN5457","0.108"
"UKN3440","UKN5437","0.304"
"UKN3440","UKN5458","0.332"
"UKN5416","UKN3046","1.378"
"UKN2091","UKN2070","1.173"
"UKN3345","UKN3346","1.484"
"UKN2070","UKN1449","2.314"
"UKN2060","UKN2091","1.867"
"UKN2250","UKN2060","1.765"
"UKN3046","UKN2261","0.96"
"UKN2665","UKN3047","0.905"
"UKN1449","UKN3345","3.351"
"UKN2244","UKN3440","1.351"
"UKN2032","UKN1561","0.777"
"UKN1561","UKN1249","1.189"
"UKN1248","UKN4643","0.398"
"UKN1249","UKN1248","1.473"
"UKN4643","UKN7506","0.498"
"UKN7506","UKN4236","0.428"
"UKN2526","UKN2489","1.197"
"UKN1234","UKN2339","1.337"
"UKN2489","UKN2180","0.741"
"UKN2180","UKN3381","1.871"
"UKN2570","UKN2526","2.869"
"UKN4236","UKN1234","0.301"
"UKN2339","UKN2570","0.922"
"UKN1589","UKN7614","0.234"
"UKN2404","UKN2414","5.544"
"UKN1687","UKN2735","4.756"
"UKN3165","UKN1630","6.267"
"UKN2414","UKN3165","4.485"
"UKN1359","UKN2163","4.107"
"UKN2406","UKN2389","4.746"
"UKN2163","UKN1374","4.725"
"UKN1377","UKN1520","3.213"
"UKN4192","UKN2396","0.477"
"UKN2389","UKN1687","5.866"
"UKN1630","UKN7085","7.251"
"UKN1914","UKN2404","2.79"
"UKN1374","UKN2301","6.844"
"UKN7614","UKN1359","4.142"
"UKN1520","UKN1914","5.455"
"UKN2396","UKN1377","8.976"
"UKN2304","UKN2406","6.286"
"UKN2735","UKN4192","5.399"
"UKN2301","UKN2304","4.116"
"UKN7368","UKN7370","1.264"
"UKN1212","UKN1213","4.463"
"UKN1213","UKN4914","4.857"
"UKN7030","UKN2647","4.871"
"UKN2647","UKN1592","4.311"
"UKN3084","UKN7012","0.419"
"UKN4914","UKN3084","1.875"
"UKN1592","UKN4915","0.206"
"UKN2101","UKN2644","2.021"
"UKN2644","UKN2994","3.263"
"UKN2662","UKN4508","6.444"
"UKN1647","UKN2662","1.276"
"UKN4508","UKN2101","0.469"
"UKN2994","UKN1253","4.728"
"UKN1253","UKN8192","5.259"
"UKN7187","UKN7186","1.551"
"UKN8101","UKN3201","11.999"
"UKN3445","UKN5306","3.957"
"UKN2728","UKN7846","5.458"
"UKN5306","UKN8366","2.269"
"UKN7843","UKN4247","4.125"
"UKN8227","UKN7843","1.493"
"UKN4549","UKN5222","0.833"
"UKN4247","UKN4246","1.672"
"UKN4246","UKN8101","0.778"
"UKN5222","UKN1396","1.049"
"UKN1396","UKN4550","0.164"
"UKN1396","UKN8227","0.684"
"UKN3201","UKN3445","2.99"
"UKN1671","UKN2728","2.082"
"UKN3442","UKN4549","5.652"
"UKN7844","UKN3442","1.515"
"UKN7846","UKN7844","0.835"
"UKN8366","UKN3340","6.229"
"UKN7341","UKN4401","0.797"
"UKN1549","UKN4892","0.032"
"UKN4894","UKN5327","2.612"
"UKN4893","UKN1549","1.77"
"UKN4892","UKN3340","2.292"
"UKN7835","UKN7834","1.474"
"UKN5215","UKN7341","0.39"
"UKN7834","UKN4894","2.788"
"UKN3340","UKN7835","0.98"
"UKN4401","UKN1716","0.733"
"UKN5327","UKN5215","1.747"
"UKN5217","UKN4893","0.283"
"UKN7799","UKN7800","2.255"
"UKN5279","UKN7789","0.93"
"UKN3037","UKN2692","2.953"
"UKN5339","UKN7787","0.312"
"UKN5072","UKN3217","1.493"
"UKN5323","UKN4009","1.239"
"UKN7788","UKN5339","0.209"
"UKN7789","UKN7790","0.323"
"UKN5302","UKN2338","17.9"
"UKN4031","UKN2076","0.507"
"UKN2840","UKN8075","4.37"
"UKN2338","UKN5359","0.351"
"UKN2338","UKN3339","3.077"
"UKN1069","UKN1622","1.651"
"UKN4239","UKN4307","0.561"
"UKN7831","UKN3287","0.538"
"UKN2326","UKN1699","4.104"
"UKN3287","UKN5304","0.499"
"UKN5265","UKN1291","0.849"
"UKN7825","UKN2326","5.89"
"UKN8080","UKN2277","2.426"
"UKN4307","UKN3434","2.382"
"UKN2706","UKN5279","0.601"
"UKN3434","UKN3037","2.255"
"UKN2692","UKN1017","1.525"
"UKN3028","UKN5265","0.77"
"UKN4306","UKN1069","0.825"
"UKN4856","UKN7788","0.283"
"UKN4009","UKN2706","0.845"
"UKN4858","UKN1251","0.392"
"UKN8075","UKN5323","1.658"
"UKN4859","UKN5302","12.367"
"UKN3338","UKN4031","4.133"
"UKN3193","UKN2124","4.214"
"UKN7792","UKN3193","10.019"
"UKN1017","UKN7831","0.925"
"UKN7787","UKN4306","1.205"
"UKN2225","UKN5072","2.407"
"UKN1674","UKN4856","0.457"
"UKN3339","UKN3338","2.116"
"UKN1622","UKN2840","3.535"
"UKN1251","UKN3034","0.928"
"UKN1138","UKN4860","0.607"
"UKN1138","UKN4859","1.677"
"UKN1291","UKN4858","0.86"
"UKN2076","UKN7825","0.815"
"UKN7790","UKN7792","2.84"
"UKN2124","UKN8080","9.522"
"UKN2277","UKN1138","5.659"
"UKN3034","UKN2225","1.08"
"UKN1699","UKN4239","0.225"
"UKN8315","UKN8276","0.259"
"UKN8276","UKN7787","1.612"
"UKN1276","UKN4340","1.316"
"UKN1536","UKN4773","0.829"
"UKN2847","UKN2318","3.896"
"UKN7412","UKN2847","3.41"
"UKN2318","UKN3405","3.314"
"UKN4773","UKN2104","20.837"
"UKN3405","UKN1536","5.735"
"UKN7567","UKN7149","1.908"
"UKN7149","UKN7151","0.972"
"UKN4243","UKN3288","0.42"
"UKN4424","UKN1600","7.564"
"UKN7348","UKN1703","0.607"
"UKN2748","UKN2550","1.865"
"UKN3199","UKN1742","1.83"
"UKN2750","UKN2392","1.105"
"UKN1823","UKN2572","1.752"
"UKN2802","UKN4424","0.399"
"UKN1007","UKN2829","2.94"
"UKN2742","UKN1006","1.527"
"UKN1006","UKN4243","5.451"
"UKN3252","UKN2415","6.662"
"UKN2387","UKN3199","3.716"
"UKN2393","UKN2748","1.269"
"UKN1402","UKN1007","2.518"
"UKN1742","UKN2388","3.627"
"UKN2415","UKN1823","4.279"
"UKN1703","UKN2742","8.044"
"UKN2047","UKN3284","4.066"
"UKN3288","UKN3252","3.854"
"UKN1149","UKN2387","2.355"
"UKN2388","UKN2750","1.05"
"UKN3284","UKN3198","1.166"
"UKN3198","UKN2393","2.237"
"UKN1600","UKN1402","7.192"
"UKN2550","UKN2802","3.575"
"UKN2572","UKN1149","2.785"
"UKN2392","UKN2047","3.118"
"UKN7236","UKN7237","7.055"
"UKN1868","UKN4096","2.356"
"UKN3043","UKN7919","2.04"
"UKN1027","UKN7907","0.375"
"UKN7930","UKN2933","3.52"
"UKN1210","UKN1027","3.68"
"UKN4096","UKN4639","0.697"
"UKN4639","UKN7930","1.335"
"UKN7907","UKN8341","1.128"
"UKN2933","UKN8383","2.113"
"UKN8341","UKN3043","6.101"
"UKN7919","UKN1868","5.315"
"UKN1691","UKN1210","2.607"
"UKN8383","UKN3313","0.657"
"UKN3313","UKN4980","1.212"
"UKN4980","UKN2701","2.857"
"UKN4890","UKN2343","0.867"
"UKN2701","UKN8369","10.683"
"UKN2343","UKN5356","0.064"
"UKN8369","UKN4890","0.582"
"UKN4214","UKN4000","0.186"
"UKN1691","UKN7902","1.763"
"UKN4750","UKN4297","0.703"
"UKN4581","UKN2284","0.892"
"UKN2954","UKN4750","3.349"
"UKN2954","UKN5330","1.02"
"UKN2071","UKN4752","0.446"
"UKN2071","UKN7920","2.551"
"UKN4000","UKN2954","3.725"
"UKN7920","UKN4103","0.695"
"UKN4297","UKN7908","13.287"
"UKN1050","UKN4214","1.543"
"UKN7912","UKN2071","0.457"
"UKN7902","UKN4581","3.493"
"UKN4103","UKN3225","1.713"
"UKN2284","UKN7912","3.926"
"UKN1616","UKN1050","6.0"
"UKN3225","UKN1616","9.562"
"UKN8291","UKN4988","6.817"
"UKN8289","UKN4808","0.42"
"UKN1682","UKN7384","0.264"
"UKN7632","UKN7564","0.715"
"UKN7380","UKN3410","2.487"
"UKN3351","UKN7379","0.511"
"UKN2334","UKN3090","1.811"
"UKN2194","UKN7380","0.676"
"UKN1745","UKN2645","1.832"
"UKN1343","UKN2886","2.567"
"UKN1775","UKN3351","1.278"
"UKN1769","UKN7148","4.561"
"UKN2886","UKN2194","0.816"
"UKN7379","UKN1343","1.443"
"UKN4030","UKN1745","0.53"
"UKN2845","UKN2334","2.908"
"UKN2645","UKN7632","0.83"
"UKN2726","UKN1769","1.638"
"UKN7148","UKN4029","1.236"
"UKN7564","UKN2726","15.885"
"UKN3090","UKN4030","3.92"
"UKN3410","UKN2845","2.043"
"UKN4044","UKN1681","3.009"
"UKN3208","UKN1043","4.196"
"UKN1043","UKN1743","0.885"
"UKN1681","UKN3208","2.77"
"UKN8181","UKN4044","2.527"
"UKN3040","UKN4019","1.472"
"UKN7968","UKN3223","1.385"
"UKN1340","UKN8189","1.921"
"UKN4936","UKN3040","1.367"
"UKN4935","UKN2536","0.306"
"UKN4513","UKN4766","0.481"
"UKN4039","UKN4513","0.804"
"UKN4766","UKN1340","0.806"
"UKN2536","UKN4936","2.638"
"UKN2536","UKN4937","0.362"
"UKN3223","UKN5361","1.266"
"UKN3223","UKN4825","3.849"
"UKN4825","UKN4935","1.14"
"UKN4019","UKN4039","1.609"
"UKN7967","UKN7968","1.173"
"UKN2439","UKN2504","0.75"
"UKN8189","UKN2860","0.954"
"UKN2504","UKN4813","2.128"
"UKN4814","UKN2861","0.917"
"UKN2860","UKN4814","0.542"
"UKN2861","UKN2439","2.644"
"UKN4813","UKN2929","0.892"
"UKN3390","UKN5180","0.492"
"UKN5338","UKN7788","0.718"
"UKN1694","UKN7882","0.694"
"UKN8124","UKN1694","0.521"
"UKN8407","UKB1001","1.014"
"UKN8614","UKN3147","0.467"
"UKN2012","UKN4249","0.585"
"UKN4249","UKN8614","0.396"
"UKN2154","UKN2012","1.399"
"UKN2010","UKN2154","0.974"
"UKN8407","UKN2010","0.435"
"UKN7328","UKN1767","6.843"
"UKN1767","UKN3525","2.169"
"UKN7429","UKN7212","0.874"
"UKN7212","UKN7529","25.483"
"UKN3394","UKN2278","1.316"
"UKN1626","UKN3394","2.783"
"UKN2294","UKN1626","7.361"
"UKN7529","UKN7451","0.265"
"UKN2278","UKN1778","1.584"
"UKN7451","UKN2294","1.294"
"UKN1778","UKN5108","0.466"
"UKN5108","UKN1776","1.712"
"UKB1005","UKN8272","2.256"
"UKN4138","UKN2628","0.441"
"UKN2942","UKN5281","0.204"
"UKN2942","UKN3102","12.257"
"UKN8333","UKN5360","2.271"
"UKN8230","UKN8135","0.738"
"UKN2872","UKN8230","21.556"
"UKN2872","UKN5285","0.309"
"UKN2166","UKN5419","0.532"
"UKN2166","UKN5390","0.775"
"UKN8334","UKN8333","0.034"
"UKN1691","UKN4751","1.1"
"UKN1691","UKN5345","0.062"
"UKN1691","UKN8286","6.778"
"UKN2189","UKN4585","0.378"
"UKN8272","UKN1861","0.376"
"UKN1861","UKN2057","1.514"
"UKN4225","UKN3361","1.281"
"UKN3360","UKN5417","0.327"
"UKN3360","UKN4225","1.338"
"UKN1235","UKN2942","4.713"
"UKN1235","UKN4590","0.918"
"UKN4244","UKN4138","6.029"
"UKN2057","UKN2166","1.095"
"UKN4584","UKN3122","1.41"
"UKN3122","UKN2145","6.82"
"UKN8438","UKB1005","0.106"
"UKN2073","UKN3360","4.232"
"UKN2145","UKN5280","0.283"
"UKN2145","UKN7799","1.336"
"UKN5360","UKN1691","2.091"
"UKN4585","UKN7838","25.72"
"UKN2016","UKN2808","3.451"
"UKN5352","UKN8094","1.404"
"UKN5390","UKN1039","0.798"
"UKN7863","UKN7864","0.31"
"UKN4589","UKN1972","32.863"
"UKN1357","UKN3355","1.786"
"UKN1972","UKN5224","0.359"
"UKN1972","UKN8111","1.052"
"UKN3355","UKN2073","3.395"
"UKN7838","UKN2759","2.114"
"UKN2759","UKN5352","1.502"
"UKN2759","UKN5218","0.616"
"UKN2429","UKN8438","1.05"
"UKN2429","UKN4587","0.237"
"UKN2300","UKN4584","2.666"
"UKN2684","UKN2610","1.308"
"UKN8094","UKN7839","2.146"
"UKN3361","UKN2300","4.993"
"UKN8111","UKN4244","16.151"
"UKN2626","UKN2684","3.099"
"UKN2610","UKN2016","2.274"
"UKN7864","UKN2872","28.656"
"UKN8135","UKN8334","1.229"
"UKN1081","UKN1235","6.542"
"UKN2808","UKN1357","2.798"
"UKN8096","UKN4589","5.223"
"UKN2628","UKN7863","0.726"
"UKN3102","UKN2189","11.422"
"UKN7839","UKN8096","3.673"
"UKN1039","UKN2626","2.271"
"UKN7799","UKN1081","7.133"
"UKN4182","UKN8297","3.12"
"UKN8286","UKN7911","0.64"
"UKN7911","UKN4182","10.761"
"UKN7949","UKN7950","0.247"
"UKN8297","UKN7949","7.942"
"UKN4470","UKN8240","12.865"
"UKN7950","UKN4470","1.054"
"UKN4312","UKN3515","1.511"
"UKN8240","UKN4312","7.344"
"UKN3515","UKN5334","0.291"
"UKN8384","UKN2632","0.977"
"UKN3515","UKN4555","0.891"
"UKN8300","UKN2666","1.746"
"UKN3222","UKN4557","0.637"
"UKN1739","UKN4431","0.463"
"UKN7976","UKN1739","11.683"
"UKN4902","UKN7982","1.482"
"UKN1647","UKN5237","0.243"
"UKN1647","UKN4376","19.726"
"UKN2666","UKN4558","0.055"
"UKN2666","UKN4556","1.341"
"UKN5333","UKN4559","13.989"
"UKN7982","UKN8384","3.346"
"UKN7979","UKN4902","0.873"
"UKN1497","UKN7979","6.54"
"UKN4559","UKN3222","20.295"
"UKN4557","UKN8300","10.315"
"UKN8181","UKN1647","0.631"
"UKN4556","UKN8181","20.697"
"UKN4431","UKN1497","8.67"
"UKN4376","UKN4166","0.608"
"UKN4375","UKN7976","3.239"
"UKN4166","UKN4375","0.139"
"UKN4555","UKN5333","0.515"
"UKN2632","UKN5335","0.1"
"UKN4480","UKN4220","0.899"
"UKN4005","UKN2730","2.007"
"UKN7994","UKN3432","3.963"
"UKN4119","UKN5357","1.183"
"UKN2491","UKN4119","2.178"
"UKN7987","UKN1588","9.03"
"UKN4218","UKN4940","22.338"
"UKN4219","UKN7436","4.262"
"UKN4220","UKN1015","4.569"
"UKN1221","UKN4219","0.331"
"UKN3432","UKN4939","2.227"
"UKN1483","UKN4218","9.213"
"UKN2574","UKN4005","1.04"
"UKN2574","UKN5315","0.608"
"UKN5357","UKN7987","2.641"
"UKN5239","UKN1046","0.508"
"UKN2730","UKN7994","3.589"
"UKN2632","UKN2491","0.943"
"UKN4940","UKN1221","2.201"
"UKN4939","UKN4480","0.774"
"UKN1046","UKN1483","17.945"
"UKN1588","UKN2574","10.867"
"UKN1015","UKN5239","9.691"
"UKN4208","UKN4067","2.593"
"UKN4210","UKN4208","0.172"
"UKN7238","UKN1727","17.573"
"UKN7586","UKN7460","0.219"
"UKN3318","UKN2817","2.822"
"UKN1779","UKN7233","2.503"
"UKN7460","UKN3318","2.853"
"UKN5148","UKN2593","3.158"
"UKN1727","UKN4210","3.37"
"UKN2443","UKN1707","7.307"
"UKN1707","UKN7238","0.654"
"UKN7233","UKN4795","0.682"
"UKN2593","UKN7586","1.103"
"UKN4067","UKN4794","13.277"
"UKN4795","UKN5148","1.406"
"UKN4794","UKN7436","21.698"
"UKN2817","UKN4211","0.727"
"UKN4211","UKN2443","5.324"
"UKN1779","UKN5109","0.159"
"UKN2271","UKN2289","5.239"
"UKN4760","UKN4764","3.271"
"UKN1779","UKN1776","2.188"
"UKN4765","UKN3075","4.769"
"UKN1391","UKN2271","4.175"
"UKN7244","UKN1633","1.535"
