"source","target","sectionspeed"
"IT09709","IT09703","85.0"
"IT09814","IT09709","30.0"
"IT09814","IT09815","140.0"
"IT09819","IT09818","90.0"
"IT09816","IT09817","95.0"
"IT09817","IT09819","90.0"
"IT09815","IT09816","140.0"
"IT09838","IT09839","80.0"
"IT09818","IT09835","80.0"
"IT09835","IT09836","80.0"
"IT09837","IT09838","80.0"
"IT09836","IT09837","80.0"
"IT09520","IT09798","85.0"
"IT09798","IT09521","85.0"
"IT09799","IT09818","60.0"
"IT09524","IT09799","60.0"
"IT09519","IT09520","85.0"
"IT09522","IT09524","85.0"
"IT09706","IT09519","85.0"
"IT09521","IT09522","85.0"
"IT00732","IT00821","135.0"
"IT00601","IT00730","135.0"
"IT00731","IT00732","135.0"
"IT00730","IT00731","135.0"
"IT11129","IT11130","147.5"
"IT11127","IT11152","150.0"
"IT11133","IT11135","145.0"
"IT11126","IT11127","150.0"
"IT11121","IT11125","115.0"
"IT11130","IT11131","145.0"
"IT11131","IT11132","145.0"
"IT11135","IT11136","145.0"
"IT11128","IT11129","147.5"
"IT11152","IT11128","150.0"
"IT11125","IT11004","150.0"
"IT11004","IT11126","150.0"
"IT11132","IT11133","145.0"
"IT11119","IT11121","115.0"
"IT11136","IT11141","200.0"
"IT11134","IT11145","60.0"
"IT11141","IT11142","200.0"
"IT11143","IT11144","200.0"
"IT11142","IT11143","200.0"
"IT11144","IT11145","145.0"
"IT11204","IT11205","95.0"
"IT11201","IT11202","135.0"
"IT11221","IT11201","135.0"
"IT11202","IT11203","105.0"
"IT11203","IT11204","105.0"
"IT11215","IT11217","85.0"
"IT11217","IT11001","85.0"
"IT11210","IT11211","85.0"
"IT11219","IT11206","105.0"
"IT11220","IT11213","85.0"
"IT11218","IT11215","105.0"
"IT11211","IT11212","85.0"
"IT11205","IT11219","80.0"
"IT11206","IT11208","80.0"
"IT11213","IT11214","85.0"
"IT11208","IT11209","85.0"
"IT11209","IT11210","80.0"
"IT11212","IT11220","85.0"
"IT11001","IT11420","85.0"
"IT11214","IT11216","110.0"
"IT11216","IT11218","85.0"
"IT11460","IT11461","130.0"
"IT11420","IT11450","95.0"
"IT11459","IT11460","130.0"
"IT11455","IT11456","95.0"
"IT11450","IT11451","95.0"
"IT11453","IT11454","95.0"
"IT11457","IT11458","130.0"
"IT11451","IT11452","95.0"
"IT11452","IT11453","95.0"
"IT11456","IT11457","130.0"
"IT11458","IT11459","130.0"
"IT11454","IT11455","95.0"
"IT11520","IT11465","110.0"
"IT11462","IT11463","130.0"
"IT11464","IT11002","130.0"
"IT11463","IT11464","130.0"
"IT11002","IT11512","60.0"
"IT11002","IT11026","130.0"
"IT11461","IT11462","130.0"
"IT11026","IT11520","110.0"
"IT11465","IT11600","110.0"
"IT11601","IT11602","120.0"
"IT11602","IT11608","95.0"
"IT11606","IT11607","130.0"
"IT11123","IT11139","140.0"
"IT11608","IT11603","130.0"
"IT11600","IT11601","130.0"
"IT11605","IT11606","130.0"
"IT11603","IT11605","130.0"
"IT11139","IT11136","140.0"
"IT11607","IT11123","140.0"
"IT11501","IT11502","150.0"
"IT11517","IT11003","85.0"
"IT11003","IT11516","150.0"
"IT11000","IT11517","85.0"
"IT11504","IT11505","140.0"
"IT11516","IT11501","150.0"
"IT11502","IT11503","150.0"
"IT11503","IT11504","150.0"
"IT11510","IT11512","140.0"
"IT11507","IT11508","150.0"
"IT11508","IT11509","140.0"
"IT11512","IT11026","140.0"
"IT11509","IT11510","140.0"
"IT11505","IT11514","150.0"
"IT11514","IT11507","150.0"
"IT00081","IT00841","130.0"
"IT00470","IT00472","60.0"
"IT11809","IT11810","150.0"
"IT11808","IT11809","150.0"
"IT11805","IT11806","105.0"
"IT11461","IT11801","150.0"
"IT11801","IT11802","150.0"
"IT11802","IT11803","150.0"
"IT11803","IT11804","150.0"
"IT11807","IT11808","150.0"
"IT11804","IT11805","150.0"
"IT11806","IT11807","150.0"
"IT11810","IT11811","150.0"
"IT11830","IT11831","140.0"
"IT11823","IT11825","150.0"
"IT11825","IT11826","110.0"
"IT11819","IT11820","140.0"
"IT11829","IT11830","140.0"
"IT11832","IT11833","140.0"
"IT11869","IT11812","150.0"
"IT11822","IT11871","140.0"
"IT11818","IT11819","140.0"
"IT11813","IT11961","140.0"
"IT11817","IT11818","105.0"
"IT11961","IT11814","140.0"
"IT11826","IT11827","140.0"
"IT11828","IT11829","140.0"
"IT11811","IT11869","150.0"
"IT11871","IT11823","150.0"
"IT11821","IT11822","140.0"
"IT11812","IT11813","150.0"
"IT11831","IT11832","140.0"
"IT11827","IT11828","140.0"
"IT11815","IT11817","140.0"
"IT11820","IT11821","140.0"
"IT11814","IT11815","140.0"
"IT11862","IT11863","125.0"
"IT11846","IT11847","140.0"
"IT11860","IT11861","140.0"
"IT11872","IT11856","100.0"
"IT11865","IT11969","140.0"
"IT11867","IT11868","120.0"
"IT11868","IT11866","120.0"
"IT11845","IT11846","140.0"
"IT11861","IT11862","140.0"
"IT11854","IT11855","140.0"
"IT11857","IT11858","130.0"
"IT11844","IT11845","140.0"
"IT11840","IT11841","140.0"
"IT11842","IT11843","140.0"
"IT11856","IT11857","140.0"
