"source","target","sectionspeed"
"ES62103","ES62108","140.0"
"ES62003","ES62100","140.0"
"ES62100","ES62101","140.0"
"ES62101","ES62102","140.0"
"ES62102","ES62103","140.0"
"ES62104","ESA6210","120.0"
"ES62108","ES62104","140.0"
"ES62109","ESB6405","95.0"
"ESB6405","ES60911","85.0"
"ES64004","ES64005","115.0"
"ES64006","ESB6402","150.0"
"ES64005","ES64006","115.0"
"ES64003","ES64004","115.0"
"ES69007","ES69008","75.0"
"ES69002","ES69003","75.0"
"ES69004","ES69005","85.0"
"ES69001","ES69002","70.0"
"ES69008","ES69009","75.0"
"ES64100","ES69001","80.0"
"ES69005","ES69006","85.0"
"ES69009","ES69010","70.0"
"ES69006","ES69007","75.0"
"ES69010","ES69011","70.0"
"ES69003","ES69004","75.0"
"ES64200","ES69101","140.0"
"ES69101","ES69102","140.0"
"ES69103","ES69104","140.0"
"ES69104","ES69105","140.0"
"ES69105","ES69107","140.0"
"ES69107","ES69108","140.0"
"ES69102","ES69103","140.0"
"ES69108","ES69110","140.0"
"ES69108","ES69111","40.0"
"ES69111","ES69109","40.0"
"ESA6133","ES61302","150.0"
"ES61305","ESA6131","160.0"
"ES61304","ES61305","160.0"
"ES61303","ES61304","160.0"
"ES61302","ES61303","160.0"
"ESA6131","ES61307","150.0"
"ES61200","ESA6135","140.0"
"ESA6137","ES61210","115.0"
"ESA6135","ESA6137","115.0"
"ES50209","ES50300","125.0"
"ES50303","ESA5030","130.0"
"ES50302","ES50303","130.0"
"ES50301","ES50302","135.0"
"ES50201","ES50202","110.0"
"ES50200","ES50201","130.0"
"ES50102","ES50200","160.0"
"ES50101","ES50102","160.0"
"ES50100","ES50101","160.0"
"ES50003","ES50100","160.0"
"ES50002","ES50003","160.0"
"ES50001","ES50002","160.0"
"ES50204","ES50205","85.0"
"ES50205","ES50206","95.0"
"ES50503","ES50502","160.0"
"ES50503","ES50504","140.0"
"ES50206","ES50207","105.0"
"ES50400","ES50402","125.0"
"ES50207","ES50209","105.0"
"ES50300","ES50301","135.0"
"ES50202","ES50203","105.0"
"ES50402","ES50403","125.0"
"ES50404","ES50405","120.0"
"ES50501","ES50502","160.0"
"ES50700","ES50701","160.0"
"ES50602","ES50700","160.0"
"ES50602","ES50600","157.5"
"ES50513","ES50501","160.0"
"ES50701","ES50702","160.0"
"ESA5040","ES50417","130.0"
"ES50507","ES50508","130.0"
"ES50506","ES50507","130.0"
"ES50505","ES50506","140.0"
"ES60400","ES50001","160.0"
"ESA5031","ES50400","125.0"
"ESA5030","ESA5031","125.0"
"ES50508","ES50600","155.0"
"ES50403","ES50404","120.0"
"ES50702","ES50704","160.0"
"ES50704","ES50703","160.0"
"ES50405","ES50406","120.0"
"ES50406","ES50407","120.0"
"ES50407","ES50408","120.0"
"ES50408","ES50409","115.0"
"ES50409","ES50414","120.0"
"ES50410","ES50411","140.0"
"ES50703","ES50709","160.0"
"ES50411","ES50412","140.0"
"ES50413","ESA5040","130.0"
"ES50414","ES50410","120.0"
"ES50417","ES50500","120.0"
"ES50500","ESB5052","160.0"
"ES50709","ESB5101","107.5"
"ES50412","ES50413","130.0"
"ES50203","ES50204","95.0"
"ES50504","ES50505","140.0"
"ESXX008","ES51003","90.0"
"ESB5119","ESXX008","90.0"
"ESB5052","ES50513","160.0"
"ESB5101","ESB5102","90.0"
"ESB5102","ESB5119","90.0"
"ES51101","ES51111","160.0"
"ES51301","ES51400","200.0"
"ES51203","ES51205","200.0"
"ES51110","ESA5100","160.0"
"ES51103","ES51112","160.0"
"ES51104","ESB5103","150.0"
"ES51415","ES51401","165.0"
"ES51202","ES51203","200.0"
"ES51200","ES51202","200.0"
"ES51113","ES51101","160.0"
"ES51112","ES51104","160.0"
"ES51414","ES51405","100.0"
"ES51409","ES51404","100.0"
"ES51407","ES51409","165.0"
"ESB5103","ES51200","140.0"
"ES51111","ES51103","160.0"
"ES51100","ES51110","130.0"
"ES51404","ES51414","100.0"
"ES51417","ES51415","165.0"
"ES51300","ES51301","200.0"
"ES51207","ES51300","110.0"
"ES51401","ES51402","185.0"
"ES51205","ES51207","160.0"
"ESA5100","ES51113","160.0"
"ES51400","ES51417","165.0"
"ES51402","ES51406","157.5"
"ES51003","ES51100","100.0"
"ESB5119","ES51003","90.0"
"ESA0300","ES03001","105.0"
"ES03100","ES03001","160.0"
"ESA5031","ESA0300","90.0"
"ESB5601","ES56101","115.0"
"ES56100","ESB5601","115.0"
"ES56012","ES56100","110.0"
"ES56305","ES56306","80.0"
"ES56101","ES56102","120.0"
"ES56302","ES56303","90.0"
"ES56200","ES56201","140.0"
"ES56303","ES56305","160.0"
"ES56201","ES56300","140.0"
"ES56011","ES56012","120.0"
"ES56102","ES56200","120.0"
"ES56009","ES56011","120.0"
"ES56306","ES56307","80.0"
"ES56007","ES56008","85.0"
"ES50300","ES56002","140.0"
"ES56310","ES56312","100.0"
"ES56309","ES56310","100.0"
"ES56008","ES56009","110.0"
"ES56301","ES56302","130.0"
"ES56307","ES56308","80.0"
"ES56300","ES56301","140.0"
"ES56002","ES56004","140.0"
"ES56004","ES56005","110.0"
"ES56005","ES56007","110.0"
"ES56308","ES56309","90.0"
"ES57003","ES57004","115.0"
"ESB5701","ES57002","115.0"
"ES57002","ES57003","85.0"
"ES57006","ES57004","140.0"
"ES57006","ES05000","140.0"
"ES56100","ESB5701","115.0"
"ES55005","ES55007","120.0"
"ES55008","ES55009","105.0"
"ES55007","ES55008","100.0"
"ES55016","ES55017","140.0"
"ES55018","ES55026","125.0"
"ES55003","ES55005","115.0"
"ES55003","ES55001","120.0"
"ES55009","ES55010","105.0"
"ES55024","ES55020","30.0"
"ES55026","ES55019","125.0"
"ES55019","ES55024","100.0"
"ES54400","ES55001","120.0"
"ES55017","ES55018","140.0"
"ES55010","ES55011","85.0"
"ES55015","ES55016","105.0"
"ES55013","ES55014","90.0"
"ES55011","ES55012","85.0"
"ES55014","ES55015","90.0"
"ES55012","ES55013","85.0"
"ESB5103","ES01001","155.0"
"ES01001","ES01003","160.0"
"ES01003","ES01005","120.0"
"ES01007","ES01009","120.0"
"ES01009","ES54301","120.0"
"ES01005","ES01007","120.0"
"ES54102","ES54103","155.0"
"ES54106","ES54201","110.0"
"ES54101","ES54102","155.0"
"ES54202","ES54300","115.0"
"ES50512","ESA5050","95.0"
"ES54201","ES54202","110.0"
"ES54300","ES54301","155.0"
"ESA5050","ES54100","110.0"
"ES54301","ESA0427","145.0"
"ESA0427","ES54400","155.0"
"ES54105","ES54106","110.0"
"ES54104","ES54105","115.0"
"ES54400","ES54402","155.0"
"ES54402","ES54403","150.0"
"ES54404","ES54405","100.0"
"ES54403","ES54404","105.0"
"ES54100","ES54101","155.0"
"ES54103","ES54104","155.0"
"ES54406","ES54407","130.0"
"ES54407","ES54408","130.0"
"ES54408","ES54410","160.0"
"ES54410","ES54412","160.0"
"ES54405","ES54406","105.0"
"ESB5052","ES50512","70.0"
"ES54513","ES54525","100.0"
"ES54501","ES54412","100.0"
"ES54509","ES54519","125.0"
"ES54508","ES54522","90.0"
"ES54506","ES54520","90.0"
"ES54515","ES54516","100.0"
"ES54511","ES54524","90.0"
"ES54507","ES54518","90.0"
"ES54510","ESA5450","107.5"
"ES54514","ES54515","100.0"
"ES54505","ES54527","100.0"
"ES54412","ES54503","100.0"
"ES54518","ES54508","90.0"
"ES54519","ES54523","125.0"
"ES54520","ES54521","90.0"
"ES54521","ES54507","90.0"
"ES54522","ES54509","90.0"
"ESA5450","ES54511","90.0"
"ES54523","ES54510","125.0"
"ES54503","ES54505","100.0"
"ES54524","ES54512","90.0"
"ES54512","ES54513","100.0"
"ES54413","ES54501","82.5"
"ES54525","ES54514","100.0"
"ES54527","ES54506","90.0"
"ES43004","ES43005","100.0"
"ES43005","ES43006","90.0"
"ES43015","ES43021","140.0"
"ES43002","ES43026","140.0"
"ES43019","ES43023","140.0"
"ES43021","ES43018","140.0"
"ES43011","ES43012","140.0"
"ES43009","ES43011","140.0"
"ES43008","ES43009","140.0"
"ES43001","ES43002","140.0"
"ES43003","ES43004","140.0"
"ESB4301","ES43001","140.0"
"ES43012","ES43013","140.0"
"ES43026","ES43027","140.0"
"ES43018","ES43023","140.0"
"ES43006","ES43008","140.0"
"ES43013","ES43015","140.0"
"ES43027","ES43003","140.0"
"ESB5073","ES43000","140.0"
"ESB5101","ESB5073","90.0"
"ES43000","ESB4301","140.0"
"ESA5101","ES51101","100.0"
"ES51010","ESA5101","100.0"
"ESB5102","ESB5109","67.5"
"ES51009","ES51005","87.5"
"ESB5109","ES51009","87.5"
"ES51005","ES51010","87.5"
"ESB4301","ES51051","75.0"
"ES51051","ES51050","75.0"
"ESB5119","ESB5109","80.0"
"ES50709","ESB5073","85.0"
"ES05016","ES05019","140.0"
"ES05015","ESB0107","100.0"
"ES05015","ES05016","100.0"
"ES05019","ESB0103","155.0"
"ESB0103","ESA0427","160.0"
"ESA0427","ESA0426","160.0"
"ESA0426","ES54301","160.0"
"ES05002","ES05004","155.0"
"ES05002","ESB0110","155.0"
"ES05004","ES05009","155.0"
"ESB0109","ES05009","155.0"
"ES60100","ES37001","92.5"
"ES35105","ES35107","155.0"
"ES35103","ES35105","155.0"
"ES35103","ES35100","155.0"
"ESB3531","ES35301","105.0"
"ES35001","ES35011","140.0"
"ES35002","ES35012","155.0"
"ES35012","ES35004","155.0"
"ES35009","ES35001","140.0"
"ES35004","ES35005","155.0"
"ES35011","ES35010","140.0"
"ES35010","ES35002","140.0"
"ES35005","ES35100","155.0"
"ES35109","ES35200","155.0"
"ES35200","ES35201","155.0"
"ES30000","ESB3531","155.0"
"ES35304","ES35305","115.0"
"ES35303","ES35304","115.0"
"ES35302","ES35303","115.0"
"ES35301","ES35302","115.0"
"ES35107","ES35109","155.0"
"ES35209","ES30000","155.0"
"ES35207","ES35209","155.0"
"ES35206","ES35207","140.0"
"ES35203","ES35206","155.0"
"ES35201","ES35203","155.0"
"ES37001","ES35009","140.0"
"ES35405","ES35406","75.0"
"ES35400","ES35402","70.0"
"ES35402","ES35405","90.0"
"ES35406","ES35407","75.0"
"ES42018","ES42019","90.0"
"ES42006","ES42008","85.0"
"ES42009","ES42010","55.0"
"ES42014","ES42015","85.0"
"ES42008","ES42009","85.0"
"ES42016","ES42018","120.0"
"ES42020","ES43023","60.0"
"ES42010","ES42012","55.0"
"ES42012","ES42013","85.0"
"ES42013","ES42014","85.0"
"ES42019","ES42020","80.0"
"ES40100","ES42002","105.0"
"ES42015","ES42016","120.0"
"ES42002","ES42003","105.0"
"ES42005","ES42006","85.0"
"ES42003","ES42005","120.0"
"ES41005","ES41002","70.0"
"ES40100","ES41005","70.0"
"ES41003","ES41004","70.0"
"ES41002","ES41003","70.0"
"ES40121","ES40122","100.0"
"ES40119","ES40121","100.0"
"ES40118","ES40119","70.0"
"ES40122","ES50700","100.0"
"ES40115","ES40113","80.0"
"ES40115","ES40118","70.0"
"ES40108","ES40111","70.0"
"ES40111","ES40113","80.0"
"ES40107","ES40108","100.0"
"ES40105","ES40107","100.0"
"ES40002","ES37500","100.0"
"ES40002","ES40004","155.0"
"ES40004","ES40005","155.0"
"ES40005","ES40006","155.0"
"ES40006","ES40008","120.0"
"ES40008","ES40100","100.0"
"ES40100","ES40105","120.0"
"ESB3503","ES35400","120.0"
"ESB4005","ES37202","135.0"
"ES37202","ES37205","140.0"
"ES37205","ES37700","140.0"
"ES37200","ESB4005","135.0"
"ES37402","ES37404","145.0"
"ES37305","ES37308","60.0"
"ES37408","ES37409","160.0"
"ES37407","ES37408","160.0"
"ES37406","ES37407","160.0"
"ES37404","ES37406","160.0"
"ES37410","ES37500","160.0"
"ES37400","ES37402","100.0"
"ES37308","ES37311","110.0"
"ES37303","ES37305","60.0"
"ES37302","ES37303","125.0"
"ES37301","ES37302","135.0"
"ES37311","ES37400","100.0"
"ES37414","ES37410","160.0"
"ES37409","ES37414","160.0"
"ES37700","ES37301","120.0"
"ES37500","ES37600","100.0"
"ES37611","ES37603","185.0"
"ES37609","ES37606","200.0"
"ES37608","ES37604","200.0"
"ES37605","ESB3760","200.0"
"ES37604","ES37605","200.0"
"ESB3760","ES37609","200.0"
"ESB3750","ES37601","140.0"
"ES37601","ES37611","140.0"
"ES37600","ESB3750","120.0"
"ES94006","ES94005","140.0"
"ES94003","ES94004","140.0"
"ES94002","ES94003","140.0"
"ES94001","ES94002","140.0"
"ES94004","ES94006","140.0"
"ES94005","ES37200","140.0"
"ES50100","ES94001","140.0"
"ESB3002","ES30002","110.0"
"ES30000","ESB3002","110.0"
"ESB3002","ESB3500","110.0"
"ESB3500","ES03500","200.0"
"ESB3500","ESB3501","95.0"
"ES30002","ESB3501","130.0"
"ES65006","ES65007","120.0"
"ES65005","ES65006","120.0"
"ES65001","ES65005","120.0"
"ES65001","ES65015","120.0"
"ES65015","ES65003","140.0"
"ES65008","ESB6731","200.0"
"ESA6422","ES65002","120.0"
"ESB6731","ES65200","200.0"
"ES65007","ES65008","200.0"
"ES65200","ES65201","200.0"
"ES65206","ES65207","175.0"
"ES65201","ES65202","200.0"
"ES65202","ES65203","200.0"
"ES65207","ES65208","160.0"
"ES65205","ES65206","200.0"
"ES65204","ES65205","200.0"
"ES65208","ES65209","160.0"
"ES65209","ES65300","160.0"
"ES65203","ES65204","200.0"
"ES65308","ES65309","220.0"
"ES65304","ES65306","220.0"
"ES65301","ES65318","220.0"
"ES65306","ES65308","220.0"
"ES65309","ES65311","220.0"
"ES65300","ES65301","210.0"
"ES65318","ES65304","220.0"
"ES65312","ES65314","220.0"
"ES65404","ES65405","220.0"
"ES65311","ES65312","220.0"
"ES65402","ES65403","220.0"
"ES65314","ES65402","220.0"
"ES65405","ES65420","210.0"
"ESA5410","ESB5410","210.0"
"ES65420","ES65421","210.0"
"ESB5410","ESB5411","135.0"
"ES65422","ESA5410","210.0"
"ES65421","ES65422","210.0"
"ES65000","ESA6420","110.0"
"ESA6420","ESA6422","120.0"
"ESB6505","ESB6500","130.0"
"ESB6500","ES65003","113.33333333333333"
"ES65403","ES65404","220.0"
"ESB7081","ES67002","160.0"
"ES67011","ES67013","180.0"
"ES67004","ES67007","200.0"
"ES67021","ES67100","160.0"
"ES67020","ES67021","160.0"
"ES67019","ES67020","160.0"
"ES67018","ES67019","160.0"
"ES67017","ES67018","160.0"
"ES67016","ES67017","200.0"
"ES67014","ES67015","200.0"
"ES67015","ES67016","200.0"
"ES67010","ES67011","160.0"
"ES67009","ES67010","200.0"
"ES67002","ES67004","160.0"
"ES67013","ES67014","180.0"
"ES67007","ES67009","200.0"
"ES67205","ES67206","75.0"
"ES67201","ES67202","100.0"
"ES67206","ES67207","75.0"
"ES67202","ES67203","100.0"
"ES67203","ES67205","100.0"
"ES67200","ES67201","80.0"
"ES67200","ES67107","200.0"
"ES67208","ES67210","120.0"
"ES67207","ES67208","140.0"
"ES67105","ES67107","200.0"
"ES67212","ES67213","75.0"
"ES67221","ES67223","95.0"
"ES67214","ES67215","75.0"
"ES67211","ES67212","75.0"
"ES67218","ES67216","75.0"
"ES67217","ES67218","95.0"
"ES67213","ES67214","75.0"
"ES67216","ES67221","95.0"
"ESB6722","ES65200","95.0"
"ES67215","ES67217","95.0"
"ES67223","ESB6722","95.0"
"ES71403","ES71500","140.0"
"ES65412","ESA6541","140.0"
"ES65411","ES65412","140.0"
"ES71504","ES71500","140.0"
"ESA6541","ES71504","140.0"
"ESB5410","ESB7510","220.0"
"ES11200","ES13001","135.0"
"ES13006","ES13100","85.0"
"ES13005","ES13006","85.0"
"ES13001","ES13002","130.0"
"ES13002","ES13003","130.0"
"ES13004","ES13005","80.0"
"ES13003","ES13004","125.0"
"ES13103","ES13104","125.0"
"ESA1311","ES13200","85.0"
"ES13101","ES13121","140.0"
"ES13102","ES13103","120.0"
"ES13100","ES13116","95.0"
"ES13104","ES13106","125.0"
"ES13113","ES13114","85.0"
"ES13115","ES13110","80.0"
"ES13112","ES13118","85.0"
"ES13111","ES13112","85.0"
"ES13116","ES13101","137.5"
"ES13110","ES13111","85.0"
"ES13109","ES13115","80.0"
"ES13117","ES13108","80.0"
"ES13108","ES13109","80.0"
"ES13107","ES13117","80.0"
"ES13114","ES13119","85.0"
"ES13119","ES13120","85.0"
"ES13121","ES13102","140.0"
"ES13120","ESA1311","85.0"
"ES13118","ES13113","80.0"
"ES13106","ES13107","117.5"
"ES81010","ES81004","105.0"
"ES81006","ES81008","110.0"
"ES81011","ES81002","110.0"
"ES81008","ES81005","110.0"
"ES81109","ES81108","140.0"
"ES81108","ES81107","135.0"
"ES81107","ES81106","120.0"
"ES81106","ES81105","110.0"
"ES81105","ES81103","120.0"
"ES81103","ES81102","120.0"
"ES81100","ES81006","105.0"
"ES81005","ES81010","110.0"
"ES81101","ES81100","120.0"
"ES81004","ES81003","105.0"
"ES81200","ES81110","140.0"
"ES81003","ES81011","110.0"
"ES81102","ES81101","120.0"
"ES81110","ES81109","140.0"
"ES81001","ESB8100","100.0"
"ES81002","ES81001","110.0"
"ESB8100","ES11200","100.0"
"ES81202","ES81200","160.0"
"ES81203","ES81202","160.0"
"ES81210","ES70800","160.0"
"ES81210","ES81209","157.5"
"ES81209","ES81208","160.0"
"ES81208","ES81207","160.0"
"ES81207","ES81206","160.0"
"ES81204","ES81203","160.0"
"ES81206","ES81205","160.0"
"ES81205","ES81204","160.0"
"ES70706","ES81209","160.0"
"ES80108","ES80109","140.0"
"ES80005","ES80006","140.0"
"ES80001","ES80002","140.0"
"ES80116","ES81200","140.0"
"ES80003","ES80004","140.0"
"ES80114","ES80115","140.0"
"ES80004","ES80005","140.0"
"ES80007","ES80008","140.0"
"ES80006","ES80007","140.0"
"ES80002","ES80003","140.0"
"ES80113","ES80114","140.0"
"ES80115","ES80116","140.0"
"ES80109","ES80111","140.0"
"ES80008","ES80100","140.0"
"ES80100","ES80101","125.0"
"ES80111","ES80113","140.0"
"ES80102","ES80103","140.0"
"ES80101","ES80102","140.0"
"ES80104","ES80105","140.0"
"ES80105","ES80106","125.0"
"ES80103","ES80104","140.0"
"ES80106","ES80108","140.0"
"ES13205","ES13206","65.0"
"ES13200","ES13205","45.0"
"ES13208","ESB1320","60.0"
"ES13207","ES13208","60.0"
"ES13206","ES13207","65.0"
"ESB1320","ES13303","60.0"
"ES13303","ES13304","85.0"
"ES13304","ES13305","85.0"
"ES13305","ES13400","85.0"
"ES13400","ES13401","82.5"
"ES13402","ES13403","80.0"
"ES13401","ES13402","80.0"
"ES13404","ES13405","55.0"
"ES13403","ES13404","80.0"
"ES13207","ESB1320","65.0"
"ES13405","ES13407","55.0"
"ES20317","ES20318","105.0"
"ES20316","ES20317","155.0"
"ES20315","ES20316","155.0"
"ES20305","ES20306","160.0"
"ES20313","ES20314","155.0"
"ES20312","ES20313","135.0"
"ES20312","ES20310","160.0"
"ES20318","ES20319","85.0"
"ES20314","ES20315","155.0"
"ES20319","ES20320","95.0"
"ES20320","ES20400","95.0"
"ES20322","ES20310","160.0"
"ES20323","ES20322","160.0"
"ES20402","ES20400","105.0"
"ES20402","ES20403","105.0"
"ES20403","ES20404","105.0"
"ES20404","ESB2041","105.0"
"ES20300","ES20302","160.0"
"ES20309","ES20323","120.0"
"ES20308","ES20309","100.0"
"ES20306","ES20324","160.0"
"ES20302","ES20303","155.0"
"ES20324","ES20308","160.0"
"ES20303","ES20304","90.0"
"ES20304","ES20305","160.0"
"ESB2051","ES20410","100.0"
"ES20410","ESB2052","100.0"
"ESB2052","ES31412","100.0"
"ES20003","ES20004","155.0"
"ES20004","ES20008","155.0"
"ES20005","ES20006","155.0"
"ES20006","ES20007","155.0"
"ESB1508","ESB1506","110.0"
"ESB1506","ES20002","120.0"
"ES20007","ES20100","140.0"
"ESB2001","ESB1508","110.0"
"ES20102","ES20100","125.0"
"ES20102","ES20103","125.0"
"ES20105","ES20106","85.0"
"ES20104","ES20105","120.0"
"ES20207","ES20208","90.0"
"ES20207","ES20204","85.0"
"ES20203","ES20204","125.0"
"ES20203","ES20201","160.0"
"ES20200","ES20201","155.0"
"ES20002","ES20003","155.0"
"ES20113","ES20200","110.0"
"ES20113","ES20111","140.0"
"ES20109","ES20111","85.0"
"ES20108","ES20109","85.0"
"ES20106","ES20108","85.0"
"ES20210","ES20208","95.0"
"ES20210","ES20211","95.0"
"ES20103","ES20104","125.0"
"ES20008","ES20005","155.0"
"ES20213","ES20214","120.0"
"ES20211","ES20212","120.0"
"ES20217","ES20218","115.0"
"ES20216","ES20217","85.0"
"ES20214","ES20215","85.0"
"ES20212","ES20213","120.0"
"ES20218","ES20300","115.0"
"ES20215","ES20216","85.0"
"ES20400","ES21001","85.0"
"ES21008","ES21009","85.0"
"ES21003","ES21004","85.0"
"ES21009","ES21010","90.0"
"ES21001","ES21002","85.0"
"ES21002","ES21003","85.0"
"ES21004","ES21005","85.0"
"ES21005","ES21006","85.0"
"ES21006","ES21007","85.0"
"ES21007","ES21008","85.0"
"ES20300","ES22001","155.0"
"ES22004","ES22005","80.0"
"ES22005","ES22006","90.0"
"ES22001","ES22002","85.0"
"ES22006","ES22100","90.0"
"ES22003","ES22004","80.0"
"ES22002","ES22003","80.0"
"ES22107","ES22108","135.0"
"ES22105","ES22106","95.0"
"ES22110","ES22200","145.0"
"ES22109","ES22110","130.0"
"ES22104","ES22105","95.0"
"ES22200","ESA2220","160.0"
"ES22201","ES22202","155.0"
"ES22202","ES22300","105.0"
"ES22203","ES22201","160.0"
"ES22300","ES22310","100.0"
"ES22301","ES22310","100.0"
"ES22301","ESA2230","105.0"
"ES22108","ES22109","155.0"
"ES22103","ES22104","100.0"
"ES22106","ES22107","125.0"
"ES22102","ES22103","115.0"
"ES22101","ES22102","125.0"
"ES22100","ES22101","125.0"
"ESA2220","ES22203","160.0"
"ES22319","ES22308","80.0"
"ESA2230","ES22319","100.0"
"ESA2240","ES22401","80.0"
"ES22200","ESA2240","80.0"
"ES23012","ESB2302","100.0"
"ES23011","ES23012","135.0"
"ES23009","ES23010","105.0"
"ES23008","ES23009","90.0"
"ES23010","ES23011","135.0"
"ES31002","ES31003","140.0"
"ES10500","ES31002","140.0"
"ES31003","ES31004","140.0"
"ES31009","ES30200","140.0"
"ES31007","ES31009","140.0"
"ES31006","ES31010","140.0"
"ES31004","ES31006","140.0"
"ES31010","ES31007","140.0"
"ES30200","ESB3019","115.0"
"ES31314","ES31311","105.0"
"ES31312","ES31313","110.0"
"ES31303","ES31304","125.0"
"ES31302","ES31303","105.0"
"ES31301","ES31302","105.0"
"ES31309","ES31310","115.0"
"ES31313","ESB0861","105.0"
"ES31308","ES31309","105.0"
"ESB0862","ES31400","75.0"
"ES31305","ES31306","105.0"
"ESB0860","ES31301","105.0"
"ES31306","ES31307","120.0"
"ES22100","ESB0860","45.0"
"ES31307","ES31308","105.0"
"ESB0861","ESB0862","75.0"
"ES31304","ES31305","125.0"
"ES31310","ES31314","115.0"
"ES31311","ES31312","105.0"
"ES31205","ES31206","100.0"
"ES31113","ES31200","105.0"
"ES31110","ES31111","105.0"
"ES31111","ES31112","105.0"
"ESB3122","ES31201","115.0"
"ES31200","ESB3122","115.0"
"ES31208","ES31206","100.0"
"ES31204","ES31205","100.0"
"ES31109","ES31110","105.0"
"ES31107","ES31108","115.0"
"ESB3021","ES31101","145.0"
"ES31211","ESA8250","115.0"
"ES31210","ES31208","100.0"
"ES31210","ES31211","110.0"
"ES31112","ES31113","100.0"
"ES31106","ES31104","115.0"
"ES31106","ES31107","115.0"
"ES31201","ES31203","140.0"
"ES31203","ES31204","105.0"
"ES31108","ES31109","105.0"
"ES31101","ES31104","125.0"
"ESA8250","ES31214","90.0"
"ES31214","ES31215","90.0"
"ES31215","ES22100","90.0"
"ES31411","ESB3141","195.0"
"ESB3141","ES31412","135.0"
"ES31400","ES31415","200.0"
"ES31415","ES31416","200.0"
"ES31416","ES31411","200.0"
"ESB2302","ES23013","160.0"
"ESB2300","ES23002","160.0"
"ESB2301","ES23015","200.0"
"ES23008","ES23020","200.0"
"ES23004","ES23018","157.5"
"ES23015","ES23008","200.0"
"ES23020","ES23021","200.0"
"ES23018","ESB2301","200.0"
"ES23021","ESB2302","200.0"
"ES23013","ESB0902","160.0"
"ES23002","ES23004","200.0"
"ESB0902","ES31400","75.0"
"ES23001","ESB2300","180.0"
"ESB2230","ES23001","180.0"
"ES22300","ES23000","95.0"
"ES23000","ESB2230","180.0"
"ESB2041","ESA2045","95.0"
"ES15019","ESB1506","90.0"
"ES08224","ESB2300","200.0"
"ES08223","ES08224","180.0"
"ESA7510","ESB7511","100.0"
"ESB7511","ES75101","100.0"
"ES75101","ES75102","70.0"
"ES75115","ES75116","60.0"
"ES75114","ES75115","60.0"
"ES75102","ES75103","110.0"
"ES75103","ES75104","110.0"
"ES75104","ES75105","110.0"
"ES75105","ES75106","100.0"
"ES18001","ES18002","40.0"
"ES18000","ES18001","40.0"
"ES97101","ESA1702","95.0"
"ESA1702","ES97100","120.0"
"ES97101","ES97100","140.0"
"ES97101","ES98003","75.0"
"ES98001","ES98304","87.5"
"ES98304","ES98305","90.0"
"ES97018","ES10100","85.0"
"ES10005","ESB1005","140.0"
"ES10010","ES10007","140.0"
"ESB1005","ES97018","140.0"
"ES10002","ES10010","120.0"
"ES10007","ES10005","140.0"
"ES10000","ES10001","95.0"
"ES10001","ES10002","110.0"
"ES18005","ES10000","100.0"
"ES18000","ES18003","50.0"
"ES18004","ES18005","100.0"
"ES18004","ESB1803","77.5"
"ESB1803","ES18003","60.0"
"ESB1005","ESB9701","140.0"
"ES35701","ES35702","90.0"
"ES35702","ES35703","80.0"
"ES18000","ES35701","70.0"
"ES35703","ES35704","105.0"
"ES35704","ES37001","95.0"
"ES35610","ES35605","120.0"
"ES35606","ES35610","120.0"
"ES35608","ES35609","80.0"
"ES35609","ES18000","80.0"
"ES35605","ES35604","107.5"
"ES35607","ES35606","95.0"
"ES35604","ES35603","120.0"
"ES35603","ES35602","85.0"
"ES35602","ES35601","85.0"
"ES35601","ES35600","77.5"
"ES35600","ES35608","80.0"
"ES37002","ES37011","120.0"
"ES37003","ES37014","120.0"
"ES37010","ES37002","120.0"
"ES37001","ES37010","120.0"
"ES37014","ES37012","105.0"
"ES37011","ES37003","120.0"
"ES37603","ESB3760","200.0"
"ES70002","ES70003","85.0"
"ES70100","ES70108","135.0"
"ES70108","ES70101","135.0"
"ES70109","ES70100","110.0"
"ES70001","ES70005","110.0"
"ES18000","ES70002","85.0"
"ES70005","ES70109","110.0"
"ES70003","ES70001","100.0"
"ESA9820","ES98201","70.0"
"ES98100","ESA9820","65.0"
"ES70001","ESB9521","120.0"
"ESB9521","ES60100","60.0"
"ES70100","ES98201","70.0"
"ES98201","ESA9820","120.0"
"ES98201","ESB9811","95.0"
"ESB3021","ESB3019","85.0"
