"source","target","sectionlength"
"FR0000000386","FR0000015705","0.363"
"FR0000001663","FR0000002004","17.855"
"FR0000012224","FR0000003750","0.835"
"FR0000008475","FR0000004432","0.378"
"FR0000009073","FR0000002701","0.44"
"FR0000009073","FR0000015024","0.0"
"FR0000002701","FR0000015024","0.658"
"FR0000001603","FR0000001516","2.618"
"FR0000015024","FR0000001849","0.01"
"FR0000001849","FR0000005726","0.235"
"FR0000006997","FR0000012224","0.0"
"FR0000002374","FR0000001654","6.348"
"FR0000006848","FR0000012018","0.0"
"FR0000012018","FR0000000652","0.23"
"FR0000005726","FR0000012018","17.32"
"FR0000003750","FR0000002080","0.331"
"FR0000000652","FR0000001644","0.13"
"FR0000015705","FR0000001603","19.944"
"FR0000009586","FR0000000386","0.003"
"FR0000009586","FR0000015705","0.0"
"FR0000001516","FR0000002374","1.022"
"FR0000001644","FR0000008475","0.02"
"FR0000001654","FR0000012224","0.144"
"FR0000002004","FR0000009073","3.177"
"FR0000003037","FR9900003793","0.578"
"FR0000003933","FR0000000091","0.0"
"FR0000000911","FR0000007854","0.07"
"FR0000000091","FR0000000911","0.03"
"FR0000007854","FR9900001081","0.2"
"FR0000013634","FR0000005915","0.37"
"FR0000001772","FR0000013634","0.085"
"FR0000008030","FR0000013634","0.0"
"FR0000008030","FR0000013635","0.0"
"FR0000013635","FR0000001772","0.372"
"FR0000002665","FR0000013635","0.093"
"FR0000006773","FR0000002722","0.117"
"FR0000006773","FR0000011919","0.0"
"FR0000005915","FR0000000102","1.014"
"FR0000002722","FR0000011919","0.722"
"FR0000011417","FR0000007022","1.92"
"FR0000002602","FR0000006773","1.438"
"FR0000007022","FR0000002350","0.306"
"FR0000007022","FR0000012256","0.0"
"FR0000002350","FR0000012256","0.064"
"FR0000012256","FR0000002874","4.687"
"FR0000003690","FR0000002602","3.231"
"FR0000002874","FR0000005041","2.669"
"FR0000000612","FR0000003209","1.338"
"FR0000005041","FR0000003838","2.518"
"FR0000008795","FR0000014640","0.759"
"FR0000003838","FR0000004821","3.598"
"FR0000004821","FR0000003974","3.16"
"FR0000004660","FR0000002173","3.906"
"FR0000003974","FR0000004660","7.497"
"FR0000002962","FR0000003845","2.871"
"FR0000002173","FR0000003322","1.802"
"FR0000003322","FR0000003135","3.999"
"FR0000001237","FR0000002962","2.736"
"FR0000003135","FR0000000312","5.044"
"FR0000004934","FR0000001237","0.209"
"FR0000003845","FR0000016661","0.112"
"FR0000016661","FR0000006681","0.231"
"FR0000003852","FR0000002399","1.957"
"FR0000000312","FR0000000278","2.372"
"FR0000002399","FR0000003017","1.559"
"FR0000011919","FR0000003115","1.773"
"FR0000003797","FR0000003690","3.869"
"FR0000003209","FR0000003797","1.289"
"FR0000003017","FR0000003579","2.149"
"FR9900003977","FR0000003852","3.455"
"FR0000003579","FR0000004865","1.725"
"FR0000004865","FR0000008148","1.647"
"FR0000000102","FR0000000612","0.644"
"FR0000008148","FR0000009647","1.532"
"FR0000009647","FR0000006419","0.134"
"FR0000006419","FR0000011417","0.0"
"FR0000006419","FR0000002834","0.162"
"FR0000002834","FR0000011417","0.275"
"FR0000006681","FR9900003977","3.034"
"FR0000003115","FR0000008795","1.761"
"FR0000014640","FR0000004934","0.037"
"FR0000000102","FR0000001692","0.917"
"FR0000001692","FR0000000685","0.127"
"FR0000000612","FR0000001692","0.848"
"FR0000004472","FR0000004359","3.36"
"FR0000003352","FR0000004472","2.489"
"FR0000002315","FR0000003352","1.428"
"FR0000003490","FR0000003110","2.382"
"FR0000003110","FR0000002315","2.542"
"FR9900002135","FR0000004461","2.992"
"FR0000000840","FR0000000607","0.193"
"FR0000004359","FR0000005300","0.935"
"FR0000005040","FR0000000840","0.074"
"FR0000001080","FR0000005040","0.186"
"FR0000004854","FR0000003490","5.095"
"FR0000004461","FR0000004854","3.951"
"FR0000000607","FR9900002135","0.205"
"FR0000003266","FR0000002394","2.167"
"FR0000016245","FR0000002160","0.0"
"FR0000016574","FR0000002953","1.051"
"FR0000009687","FR0000000806","0.3"
"FR0000002394","FR0000001237","1.339"
"FR0000005300","FR0000016574","0.977"
"FR0000002953","FR0000003266","2.081"
"FR0000000806","FR0000016245","0.64"
"FR0000002328","FR0000001145","0.452"
"FR0000010098","FR0000002328","0.211"
"FR0000001985","FR9900003609","0.361"
"FR9900003609","FR0000010098","0.06"
"FR0000005446","FR0000010098","0.0"
"FR0000001145","FR0000001223","2.48"
"FR0000004992","FR0000002543","3.251"
"FR0000002665","FR0000000747","0.425"
"FR0000006942","FR0000012149","0.0"
"FR0000006942","FR0000012150","0.0"
"FR0000007944","FR0000009610","0.373"
"FR0000007944","FR0000013515","0.0"
"FR0000004785","FR0000000908","1.568"
"FR0000004095","FR0000001531","0.79"
"FR0000005880","FR0000004499","1.201"
"FR0000003561","FR0000005880","0.334"
"FR0000009610","FR0000015735","0.0"
"FR0000009610","FR9900001685","0.869"
"FR0000013515","FR0000015735","0.12"
"FR0000015735","FR0000001953","3.326"
"FR0000001984","FR0000004783","0.027"
"FR0000001517","FR0000015178","0.914"
"FR0000003325","FR0000007944","3.296"
"FR0000007955","FR0000004785","0.619"
"FR9900001685","FR0000013515","0.041"
"FR0000002121","FR0000003561","0.111"
"FR0000002461","FR0000003949","1.353"
"FR0000000354","FR0000003704","0.03"
"FR0000007401","FR0000001218","2.058"
"FR0000000836","FR0000013519","0.2"
"FR0000007947","FR0000013519","0.0"
"FR0000007947","FR0000001186","0.935"
"FR0000001588","FR0000000309","0.147"
"FR0000013519","FR0000002121","3.67"
"FR0000002543","FR0000000354","3.63"
"FR0000003977","FR0000001588","0.206"
"FR0000001951","FR0000001388","0.707"
"FR0000003704","FR0000003325","3.265"
"FR0000015178","FR0000008138","0.169"
"FR0000001953","FR0000003977","0.198"
"FR0000008138","FR0000004095","0.27"
"FR0000001218","FR0000001984","0.276"
"FR0000009558","FR0000002461","0.197"
"FR0000008341","FR0000007947","0.139"
"FR0000008341","FR0000001186","0.0"
"FR0000001182","FR0000007955","0.206"
"FR0000004499","FR0000002205","9.665"
"FR0000003949","FR0000002720","3.5"
"FR0000001388","FR0000009558","1.238"
"FR0000009190","FR0000001517","0.314"
"FR0000009190","FR0000015178","0.0"
"FR0000003227","FR0000003976","4.426"
"FR0000022975","FR0000008341","0.06"
"FR0000001080","FR0000009037","0.114"
"FR0000004783","FR0000012150","0.176"
"FR0000004038","FR0000008460","4.028"
"FR0000005040","FR0000001080","0.182"
"FR0000000607","FR0000005040","0.261"
"FR0000001102","FR0000003093","0.394"
"FR0000005022","FR0000003700","6.402"
"FR0000009532","FR0000001102","0.026"
"FR0000009532","FR9900004486","0.0"
"FR0000009532","FR9900004487","0.0"
"FR0000001203","FR0000000607","1.057"
"FR0000002205","FR0000007238","0.973"
"FR0000000908","FR0000009532","1.199"
"FR0000001772","FR0000001951","4.37"
"FR0000007238","FR0000002419","2.228"
"FR0000001531","EU00138","0.924"
"FR0000002419","FR0000004080","4.301"
"FR0000012149","FR0000015788","0.196"
"FR0000003976","FR0000001203","5.506"
"FR0000008460","FR0000004444","0.43"
"FR0000003700","FR0000004992","5.304"
"FR0000000309","FR0000001182","1.483"
"FR0000007908","FR0000007401","19.029"
"FR9900004486","FR0000022975","0.026"
"FR0000007795","FR0000003099","2.42"
"FR0000002720","FR0000004038","3.483"
"FR0000003099","FR0000004802","3.839"
"FR0000004080","FR0000009190","1.164"
"FR9900004487","FR9900004486","0.06"
"FR0000004802","FR0000003227","5.281"
"FR0000000747","FR0000001772","0.04"
"FR0000001186","FR0000000836","0.01"
"FR0000009649","FR0000012149","0.973"
"FR0000009649","FR0000015788","0.0"
"FR0000009037","FR0000007908","0.913"
"FR0000004444","FR0000007795","0.657"
"FR0000003093","FR9900004487","0.149"
"FR0000015788","FR0000005022","5.053"
"FR0000012150","FR0000009649","0.148"
"FR0000001182","FR0000000485","0.539"
"FR0000007908","FR0000000840","0.0"
"FR0000000840","FR9900003858","0.08"
"FR0000003267","FR0000001086","0.35"
"FR0000002609","FR0000002529","1.695"
"FR0000007537","FR0000003267","0.256"
"FR0000001218","FR0000007537","0.636"
"FR0000002529","FR0000005887","0.998"
"FR0000005887","FR0000002299","0.44"
"FR0000001086","FR0000003388","0.595"
"FR0000003388","FR0000002609","0.993"
"FR0000002299","FR0000009133","0.49"
"FR0000002987","FR0000004715","2.875"
"FR0000004715","FR0000004730","2.21"
"FR0000004730","FR0000003644","2.802"
"FR0000003644","FR0000003891","1.598"
"FR0000009133","FR0000002987","1.284"
"FR0000005258","FR0000002647","0.254"
"FR0000003891","FR0000005258","1.155"
"FR0000003138","FR0000002186","1.345"
"FR0000003636","FR9900001039","0.058"
"FR0000002186","FR0000003414","1.352"
"FR0000003414","FR0000003636","1.709"
"FR0000002647","FR0000003138","1.211"
"FR0000001984","FR0000004783","0.025"
"FR0000006147","FR0000000946","0.015"
"FR0000004783","FR0000001733","3.376"
"FR0000007649","FR0000016634","0.091"
"FR0000016634","FR0000016231","0.387"
"FR0000000946","FR0000007649","0.273"
"FR0000001733","FR0000006147","14.189"
"FR9900003838","FR9900003794","0.019"
"FR0000000354","FR9900003838","0.749"
"FR0000007320","FR0000001170","8.381"
"FR9900001296","FR0000007320","0.102"
"FR0000015874","FR9900001296","0.024"
"FR0000001170","EU00017","3.166"
"FR0000005873","FR0000016439","0.56"
"FR0000011145","FR0000001170","0.076"
"FR0000000836","FR0000000827","1.246"
"FR0000007768","FR0000005873","0.318"
"FR0000007768","FR0000011145","0.0"
"FR0000000827","FR0000007170","1.533"
"FR0000016439","FR0000011145","0.1"
"FR0000009067","FR9900001459","1.991"
"FR9900001459","FR0000007768","5.327"
"FR9900001458","FR0000009067","1.614"
"FR0000007170","FR9900001458","0.362"
"FR0000013389","FR0000006441","0.085"
"FR0000001933","FR0000006757","2.62"
"FR0000001588","FR0000007849","1.173"
"FR0000013391","FR0000001933","0.45"
"FR0000000485","FR0000013389","0.93"
"FR9900001613","FR0000013391","0.441"
"FR0000006441","FR0000011448","0.53"
"FR0000006757","FR0000007972","0.361"
"FR0000002057","FR0000002121","2.688"
"FR0000007849","FR0000013389","0.0"
"FR0000007849","FR0000013391","0.0"
"FR0000007849","FR0000000485","0.363"
"FR0000007849","FR0000013390","0.0"
"FR0000007972","FR0000002057","0.33"
"FR0000013390","FR9900001613","0.199"
"FR0000011448","FR0000013390","0.3"
"FR0000002057","FR0000001186","1.632"
"FR0000004107","FR9900001059","0.029"
"FR0000003744","FR0000005476","0.47"
"FR0000005085","FR0000016452","0.459"
"FR0000009209","FR0000005085","0.214"
"FR0000005476","FR0000009209","0.43"
"FR0000016454","FR0000003744","0.997"
"FR0000000309","FR0000003977","0.351"
"FR0000003006","FR0000016454","3.126"
"FR0000003370","FR0000006907","2.032"
"FR0000000490","FR0000003370","4.196"
"FR0000001953","FR0000000490","0.206"
"FR0000003977","FR0000001953","0.198"
"FR0000006907","FR0000003006","2.515"
"FR0000004769","FR0000007713","0.252"
"FR0000016452","FR0000004769","0.687"
"FR9900002191","FR0000002824","1.497"
"FR0000002277","FR0000004107","1.354"
"FR0000003109","FR0000002277","2.25"
"FR0000009274","FR0000003109","0.891"
"FR0000007713","FR9900002191","0.378"
"FR0000009268","FR0000004167","0.128"
"FR0000004167","FR0000009274","0.301"
"FR0000016448","FR0000009268","1.406"
"FR0000005075","FR0000016448","1.566"
"FR0000002708","FR0000005075","2.137"
"FR0000004968","FR0000002708","2.427"
"FR0000002824","FR0000004968","1.918"
"FR0000000490","FR9900002142","0.117"
"FR9900002142","FR0000002377","0.264"
"FR0000002377","FR0000004754","1.875"
"FR0000004754","FR0000004470","0.899"
"FR0000005128","FR0000016158","0.357"
"FR0000004470","FR0000005128","0.68"
"FR0000007928","FR9900001049","0.127"
"FR9900001925","FR0000007928","0.339"
"FR0000008461","FR9900001925","0.597"
"FR0000001531","FR0000008461","1.677"
"FR0000001951","FR0000000871","3.007"
"FR0000000463","FR0000000283","1.057"
"FR0000000685","FR0000000463","2.658"
"FR0000000871","FR0000000685","0.076"
"FR0000000162","FR9900001775","0.81"
"FR0000016333","FR0000001198","0.077"
"FR0000001198","FR9900003748","0.057"
"FR0000008710","FR0000004587","1.011"
"FR0000012839","FR0000000911","0.161"
"FR0000008319","FR0000014017","0.947"
"FR0000001967","FR0000008319","0.191"
"FR0000008382","FR0000012876","0.0"
"FR0000008382","FR0000003037","0.663"
"FR0000003356","FR0000000737","0.389"
"FR0000001223","FR0000000488","8.016"
"FR0000004587","FR0000012839","4.274"
"FR0000007551","FR0000008382","10.728"
"FR0000008966","FR0000000555","0.0"
"FR0000000206","FR0000001258","0.08"
"FR0000007416","FR0000007551","0.293"
"FR0000001657","FR0000001223","2.818"
"FR0000008219","FR0000003933","0.405"
"FR0000000737","FR0000003693","5.294"
"FR0000014017","FR0000003356","0.107"
"FR0000003693","FR0000004762","3.102"
"FR0000012876","FR0000005543","6.686"
"FR0000003933","FR0000000206","0.3"
"FR0000005543","FR0000004948","0.546"
"FR0000000555","FR0000001374","1.239"
"FR0000000488","FR0000003615","0.336"
"FR0000007464","FR0000012839","0.0"
"FR0000001374","FR0000008219","0.195"
"FR0000003615","FR0000007416","11.665"
"FR0000004762","FR0000000900","2.008"
"FR0000000900","FR0000008710","3.931"
"FR0000001361","FR0000000722","0.35"
"FR0000004948","FR0000005297","0.224"
"FR0000000911","FR0000000555","0.175"
"FR0000003037","FR0000012876","0.473"
"FR0000005297","FR0000001361","14.555"
"FR0000000722","FR0000001967","6.641"
"FR0000000722","FR0000001715","4.43"
"FR0000001388","FR0000001630","2.776"
"FR0000001630","FR0000001109","2.345"
"FR0000001294","FR0000008254","0.256"
"FR0000008254","FR0000015911","2.342"
"FR0000001630","FR0000000871","1.771"
"FR0000016662","FR9900001777","0.391"
"FR0000014891","FRZZZ0000004","0.0"
"FR0000014891","FR0000007347","0.044"
"FR9900001777","EU00016","0.504"
"FR0000014890","FR0000001294","0.218"
"FR0000007347","FR9900001776","0.017"
"FR0000007347","FR0000012690","0.0"
"FR0000011314","FR0000008972","1.251"
"FR9900001776","FR0000012690","0.833"
"FR0000001109","FR0000014891","0.001"
"FR0000000747","FR0000011314","0.235"
"FR0000001294","FR0000016662","3.189"
"FR0000002665","FR0000006347","0.335"
"FR0000003592","FR0000014890","0.164"
"FR0000006347","FR0000011314","0.0"
"FR0000006347","FR0000000747","0.09"
"FR0000008972","FR0000014891","0.0"
"FR0000008972","FR0000014890","0.0"
"FR0000008972","FR0000001109","0.417"
"FR0000012690","FR0000003592","0.048"
"FR0000003021","FR0000007299","1.606"
"FR0000003692","FR0000003021","3.148"
"FR9900002017","FR0000004197","3.196"
"FR0000005931","FR0000005176","2.045"
"FR0000002368","FR0000002847","3.108"
"FR0000002275","FR0000005243","2.859"
"FR0000005346","FR0000002312","3.391"
"FR0000006029","FR0000005346","1.645"
"FR0000005203","FR0000003090","2.727"
"FR0000010591","FR0000005203","1.381"
"FR0000009029","FR0000006134","0.17"
"FR0000009029","FR0000014965","0.0"
"FR0000002312","FR0000003692","4.555"
"FR0000004197","FR0000003862","4.373"
"FR0000005801","FR0000010591","0.561"
"FR0000004297","FR0000006029","0.067"
"FR0000003090","FR0000004743","2.474"
"FR0000002847","FR9900002017","2.578"
"FR0000007570","FR9900003347","0.262"
"FR0000001827","FR0000007804","0.047"
"FR0000005176","FR9900002020","2.05"
"FR0000000642","FR0000002368","0.028"
"FR0000004743","FR0000004297","4.307"
"FR9900002019","FR0000003685","0.378"
"FR0000006599","FR0000005801","2.348"
"FR9900003347","FR9900002104","0.274"
"FR0000006134","FR0000002897","0.522"
"FR0000002665","FR0000000709","0.41"
"FR0000000709","FR0000007570","0.178"
"FR0000003862","FR0000002275","2.015"
"FR9900002104","FR0000001827","1.363"
"FR0000005243","FR0000009029","0.358"
"FR0000002897","FRZZZ0000005","0.0"
"FR0000002897","FR0000000630","0.275"
"FR0000007831","FR0000013359","0.0"
"FR0000007299","FR0000000642","0.346"
"FR0000003685","FR0000013359","0.068"
"FR0000000630","FR0000014965","0.002"
"FR0000014965","EU00015","1.07"
"FR0000013359","FR0000005931","0.13"
"FR0000007804","FR0000005931","0.0"
"FR0000007804","FR9900002019","0.47"
"FR0000007804","FR0000007831","0.0"
"FR9900002020","FR0000006599","0.055"
"FR9900003645","FR9900003505","0.397"
"FR0000001827","FR9900003645","0.851"
"FR0000005837","FR0000008849","0.733"
"FR0000005200","FR0000004905","4.127"
"FR0000001262","FR0000004501","7.587"
"FR0000001082","FR0000001432","0.187"
"FR0000002520","FR0000004562","2.185"
"FR0000004081","FR0000005837","0.497"
"FR0000003645","FR0000008913","0.559"
"FR0000008913","FR0000001262","0.204"
"FR0000001816","FR0000002520","6.046"
"FR0000000973","FR0000003645","0.459"
"FR0000008849","FR0000004590","1.506"
"FR0000007241","FR0000009226","0.0"
"FR9900003593","FR9000000204","0.12"
"FR0000002930","FR9900003593","0.071"
"FR0000003963","FR0000001082","4.103"
"FR0000004562","FR0000003920","2.92"
"FR0000004208","FR0000005200","3.751"
"FR0000004905","FR0000003963","3.379"
"FR0000004501","FR0000003955","3.923"
"FR0000003920","FR0000004081","4.492"
"FR0000008965","FR0000002930","0.653"
"FR0000003955","FR0000007237","4.241"
"FR0000007237","FR0000004208","0.199"
"FR0000004590","FR0000000973","4.374"
"FR0000001432","FR0000008965","0.395"
"FR0000006690","EU00014","0.326"
"FR0000001432","FR0000006690","0.985"
"FR0000009702","FR0000000642","0.084"
"FR0000000642","FR0000012622","1.195"
"FR9900001926","FR9900001085","1.602"
"FR0000012622","FR0000002847","1.961"
"FR0000002847","FR9900003760","1.413"
"FR0000007299","FR0000000642","0.0"
"FR0000007299","FR0000012622","0.0"
"FR9900003658","FR0000001019","6.1"
"FR0000000981","FR0000012540","0.12"
"FR0000012540","FR9900003658","0.292"
"FR0000007241","FR0000012540","0.0"
"FR0000001019","FR9900001926","0.166"
"FR0000004135","FR0000013660","0.434"
"FR0000008048","FR0000013660","0.0"
"FR0000008048","FR0000001055","0.29"
"FR9900000790","FR0000000670","0.112"
"FR0000013660","FR9900001155","13.764"
"FR9900001412","FR9900002149","4.05"
"FR9900001155","FR9900001148","0.271"
"FR9900001413","FR9900001412","4.818"
"FR9900001455","FR9900001413","5.767"
"FR0000000670","FR9900001455","6.791"
"FR0000001055","FR0000004135","0.456"
"FR9900002149","FR0000008048","0.067"
"FR9900001196","FR0000002886","0.175"
"FR9900001201","FR9900000790","0.0"
"FR9900001201","FR9900001196","0.54"
"FR0000002860","FR9900004098","0.133"
"FR0000005254","FR9900001679","0.492"
"FR0000005254","FR0000009833","0.0"
"FR9900001679","FR0000009833","0.321"
"FR0000003825","FR0000005254","1.168"
"FR0000009833","FR0000005110","1.114"
"FR0000005110","FR0000002860","3.168"
"FR0000004895","FR0000003825","4.358"
"FR9900004505","FR9900001201","0.06"
"FR9900001148","FR9900001218","0.042"
"FR9900001148","FR9900000592","0.0"
"FR9900001218","FR9900001383","0.258"
"FR0000002886","FR9900000790","0.135"
"FR9900000592","FR9900001164","0.057"
"FR0000009226","FR0000015225","0.0"
"FR0000009226","FR0000015226","0.0"
"FR0000000973","FR0000015225","0.024"
"FR0000015225","FR0000000981","0.07"
"FR0000000981","FR0000003645","0.288"
"FR0000005238","FR0000000990","0.108"
"FR0000006844","FR0000005238","0.915"
"FR0000015226","FR0000001262","0.396"
"FR0000001262","FR0000006844","1.952"
"FR0000003645","FR0000015226","0.504"
"FR0000000990","FR0000001543","1.158"
"FR0000001543","FR0000004895","5.771"
"FR9900001383","FR9900000592","0.375"
"FR9900001206","FR9900000207","0.895"
"FR9900000207","FR0000000824","2.837"
"FR9900001164","FR9900001206","0.058"
"FR9900001164","FR9900000207","0.0"
"FR0000004492","FR0000022844","0.115"
"FR9900001033","FR9900003632","0.1"
"FR0000016299","FR0000001163","0.023"
"FR0000001163","FR0000004492","0.155"
"FR0000022844","FR0000001239","0.62"
"FR0000001239","FR9900001033","0.16"
"FR0000011964","FR0000004119","8.897"
"FR0000013893","FR0000011964","0.005"
"FR0000008230","FR0000013893","0.0"
"FR0000008230","FR0000000203","0.566"
"FR0000003196","FR0000006805","0.018"
"FR0000000203","FR0000003196","0.02"
"FR0000003994","FR0000003344","3.453"
"FR0000003344","FR0000003363","2.242"
"FR0000004119","FR0000001758","3.144"
"FR0000007550","FR0000003994","2.779"
"FR0000005081","FR0000007550","0.284"
"FR0000006805","FR0000011964","0.0"
"FR0000006805","FR0000013893","0.323"
"FR0000001239","FR0000004492","0.678"
"FR0000006922","FR0000001163","0.022"
"FR0000004996","FR0000001776","5.791"
"FR0000001163","FR0000002039","0.155"
"FR0000002039","FR0000004843","6.31"
"FR0000001213","FR0000001117","9.041"
"FR9900002081","FR0000001213","0.921"
"FR0000000408","FR0000005570","9.229"
"FR0000004843","FR0000000408","0.001"
"FR0000005570","FR0000003355","0.24"
"FR0000003355","FR0000006357","0.425"
"FR0000006357","FR0000001877","0.076"
"FR0000001653","FR0000005081","0.082"
"FR0000009469","FR9900002081","0.517"
"FR0000005029","FR0000009469","0.193"
"FR0000000468","FR0000005029","0.44"
"FR0000004492","FR0000006922","0.145"
"FR0000001117","FR0000001239","2.528"
"FR0000001776","FR0000008230","1.4"
"FR0000001877","FR0000004996","10.128"
"FR0000001758","FR0000001653","0.738"
"FR0000000276","FR0000005723","0.762"
"FR0000005503","FR0000000276","0.235"
"FR0000007541","FR0000005503","0.04"
"FR0000005723","FR0000002886","0.209"
"FR0000003038","FR0000007541","1.237"
"FR0000003363","FR0000003038","1.652"
"FR0000002886","FR0000000670","0.247"
"FR0000000670","FR9900002150","0.796"
"FR9900002150","EU00013","0.452"
"FR0000002099","FR0000005659","2.569"
"FR0000005659","FR0000010395","0.438"
"FR0000001601","FR9900001024","1.272"
"FR0000010395","FR0000001601","1.406"
"FR0000001601","FR0000000916","1.851"
"FR0000008387","FR0000005429","0.003"
"FR9900003635","FR0000008387","0.697"
"FR0000005429","FR0000004385","0.696"
"FR0000008917","FR9900003795","0.019"
"FR0000004385","FR0000008917","0.564"
"FR0000001792","FR0000003980","3.495"
"FR0000010073","FR0000004385","0.135"
"FR0000005429","FR0000010073","0.0"
"FR0000003980","FR0000010073","3.585"
"FR0000001653","FR0000001792","0.688"
"FR0000007447","FR0000005073","4.266"
"FR0000001055","FR9900001365","2.19"
"FR0000004135","FR0000001055","0.447"
"FR0000005073","FR0000005797","5.534"
"FR0000007687","FR0000007447","0.028"
"FR0000004844","FR0000006146","4.193"
"FR0000003296","FR0000004844","6.524"
"FR0000005797","FR0000003296","0.601"
"FR0000006146","FR0000004135","0.218"
"FR0000006146","FR0000005845","0.0"
"FR0000006033","FR0000005686","2.391"
"FR0000004822","FR0000007192","0.235"
"FR0000001967","FR0000001098","4.432"
"FR0000001098","FR0000002988","1.096"
"FR0000002988","FR0000004522","10.433"
"FR0000015404","EU00012","3.68"
"FR0000005686","FR0000004822","0.401"
"FR0000005686","FR0000009359","0.0"
"FR0000012481","FR0000015404","0.11"
"FR0000009359","FR0000015404","0.0"
"FR0000009359","FR0000012481","0.752"
"FR0000003356","FR0000001967","1.245"
"FR0000000737","FR0000003356","0.389"
"FR0000007192","FR0000012481","0.0"
"FR0000007192","FR0000009359","0.128"
"FR0000004522","FR0000007687","0.343"
"FR9900001365","FR0000006033","2.823"
"FR0000002445","FR0000000738","0.25"
"FR0000008976","FR0000007787","0.253"
"FR0000008976","FR0000014897","0.0"
"FR0000007787","FR0000002445","0.482"
"FR0000005082","FR0000002947","3.358"
"FR0000000738","FR0000014897","0.13"
"FR0000002947","FR0000008976","3.269"
"FR0000014897","FR0000007154","12.658"
"FR0000007154","FR9900002106","0.523"
"FR9900002106","FR9900004091","0.209"
"FR0000000738","FR0000007499","3.074"
"FR0000007499","EU00011","4.414"
"FR0000010857","FR0000004336","3.011"
"FR0000002492","FR0000006002","4.754"
"FR9900004472","FR0000004102","2.104"
"FR0000002870","FR0000002492","2.733"
"FR0000001720","FR9900004472","0.183"
"FR0000004336","FR0000002401","5.432"
"FR0000003595","FR0000010857","0.504"
"FR0000004102","FR0000007934","2.0"
"FR0000013502","FR0000002870","2.649"
"FR0000006002","FR0000010857","0.0"
"FR0000006002","FR0000003595","0.146"
"FR0000002401","FR0000005082","4.017"
"FR0000004346","FR0000013502","0.478"
"FR0000008409","FR9900004496","0.115"
"FR9900004496","FR9900004472","0.0"
"FR9900004496","FR0000001720","0.86"
"FR0000007934","FR0000013502","0.0"
"FR0000007934","FR0000005513","0.339"
"FR0000005513","FR0000004346","0.055"
"FR0000001566","FR0000008409","0.149"
"FR0000002137","FR0000002526","3.321"
"FR9900000983","FR0000008857","2.388"
"FR9900000088","FR9900004192","0.258"
"FR0000001880","FR0000002137","3.239"
"FR0000002995","FR0000005911","5.069"
"FR0000002526","FR0000002995","3.542"
"FR9900004192","EU00010","0.332"
"FR0000004563","FR9900000983","0.219"
"FR9900004501","FR9900004502","0.0"
"FR9900004501","FR0000007463","0.0"
"FR0000003577","FR9900000088","0.895"
"FR0000005911","FR9900000983","0.0"
"FR0000005911","FR0000004563","0.513"
"FR0000007410","FR9900000088","0.0"
"FR0000007410","FR0000003577","0.258"
"FR0000008857","FR0000007410","0.094"
"FR0000001720","FR0000001880","1.157"
"FR0000006464","FR0000011484","0.0"
"FR0000006464","FR0000010641","1.13"
"FR0000003311","FR0000002102","0.124"
"FR0000011484","FR0000009442","0.17"
"FR0000005214","FR0000003729","1.03"
"FR0000000404","FR0000007370","0.959"
"FR0000006215","FR0000000194","0.532"
"FR0000007370","FR0000006215","0.052"
"FR0000004622","FR0000000404","0.296"
"FR0000010641","FR0000011484","0.06"
"FR0000002053","FR0000004622","0.525"
"FR0000005838","FR0000010641","0.0"
"FR0000005838","FR0000010640","0.0"
"FR0000005838","FR0000010642","0.0"
"FR0000005834","FR0000010642","1.555"
"FR0000003729","FR0000005396","1.94"
"FR0000000194","FR0000005834","0.146"
"FR0000006558","FR0000010640","0.46"
"FR0000000206","FR0000006446","0.05"
"FR0000006446","FR0000001258","0.03"
"FR0000006446","FR0000011455","0.0"
"FR0000001258","FR0000001764","0.296"
"FR0000008499","FR9900004085","0.035"
"FR9900004085","FR0000005048","0.144"
"FR0000001764","FR0000001362","0.119"
"FR0000010640","FR0000006464","0.33"
"FR0000008893","FR0000002063","3.411"
"FR0000001362","FR0000011455","0.005"
"FR0000000984","FR0000008893","0.175"
"FR0000005048","FR0000002053","1.256"
"FR0000006989","FR0000000984","0.809"
"FR0000002102","FR0000006989","0.611"
"FR9900001583","FR0000008499","1.447"
"FR0000009442","FR0000005214","1.495"
"FR0000010642","FR0000006558","0.255"
"FR0000010029","FR0000003311","0.24"
"FR0000011455","FR9900001583","1.718"
"FR0000005396","FR0000010029","1.031"
"FR0000009110","FR0000015077","1.005"
"FR0000015077","FR0000000808","0.055"
"FR0000002288","FR0000009110","0.969"
"FR0000000625","FR9900002018","5.784"
"FR0000007721","FR0000022818","0.0"
"FR0000007721","FR9900003070","1.754"
"FR0000022818","FR9900003070","0.0"
"FR0000000808","FR0000007721","1.14"
"FR9900004497","FR9900004475","0.078"
"FR9900004497","FR9900004473","0.0"
"FR9900002018","EU00102","2.643"
"FR0000012972","FR0000002391","0.214"
"FR0000002391","FR9900004480","0.061"
"FR9900003070","FR0000000480","0.123"
"FR0000001566","FR9900004497","0.112"
"FR0000009341","FR0000002353","2.004"
"FR0000000480","FR9900004503","0.388"
"FR0000008409","FR0000014142","0.0"
"FR0000008409","FR9900004480","0.0"
"FR9900004475","FR9900004473","0.855"
"FR9900004503","FR0000007561","0.105"
"FR0000007561","FR0000012972","0.0"
"FR0000007561","FR0000014142","0.095"
"FR0000014142","FR0000012972","0.275"
"FR0000002353","FR0000000625","0.35"
